0 0 769.6421670409 0.6816 0 1110.9148318620 0.7519 0 1325.5258237448 0.6233 0 1746.6772304519 0.5888 0 2028.4032801801 0.6367 0 890.5470904178 0.6237 0 1165.2048149790 0.7807 0 1280.5142783637 0.6762 0 1806.6250959262 0.6435 0 2159.2586004610 0.6464 0 1664.5926077564 0.6260 0 1142.6867528865 0.7172 0 1937.0549283932 0.7956 0 1216.3468495822 0.7123
1 9 625.8596950315 0.8382 24 970.9671633657 0.8602 13 886.2286402504 0.9322 5 1359.3965952008 0.7565 3 2012.4482098584 0.6417 48 558.9902011313 0.9936 28 977.4762323615 0.9306 13 1035.8444213972 0.8360 5 1673.8249648952 0.6945 3 2127.7144220497 0.6560 8 1376.8346786782 0.7569 14 1031.8853270079 0.7942 9 1803.7500444224 0.8544 14 999.1767211727 0.8671
2 48 532.9958250121 0.9843 49 928.7075136249 0.8994 24 854.3659770039 0.9670 10 1263.1457650243 0.8142 5 2012.5425855733 0.6417 88 556.6791413260 0.9978 55 962.6204729312 0.9450 26 937.8238678333 0.9234 10 1518.9675161768 0.7654 5 2045.1155781590 0.6825 15 1305.5028907535 0.7982 27 923.5481367255 0.8874 18 1789.7556006719 0.8611 27 945.9998559291 0.9158
3 85 532.9958250121 0.9843 73 905.3397762554 0.9226 35 847.3335931679 0.9750 15 1198.7647282172 0.8579 7 1804.5001076413 0.7157 129 556.6791413260 0.9978 82 958.2821706836 0.9493 38 897.4281633945 0.9649 15 1430.0063172356 0.8130 8 1872.5656340752 0.7454 22 1263.3075706138 0.8249 39 878.9850535868 0.9324 27 1720.8134091149 0.8956 40 914.3375989630 0.9475
4 120 531.0248722356 0.9879 96 897.6085795284 0.9305 45 846.3598828897 0.9761 19 1171.1255808878 0.8781 10 1709.2405428392 0.7556 169 556.6791413260 0.9978 108 957.4383772113 0.9501 50 889.1466972708 0.9739 20 1400.9212966346 0.8298 10 1780.8982843393 0.7838 30 1237.7948224794 0.8419 51 865.4580463718 0.9470 35 1696.3278576516 0.9085 52 905.7894587050 0.9565
5 152 531.0248722356 0.9879 120 878.3520903990 0.9509 55 846.0148299526 0.9765 24 1140.6865498084 0.9016 12 1632.1320023169 0.7913 210 556.6791413260 0.9978 134 955.9181987909 0.9516 60 882.3891997989 0.9814 25 1366.7891150758 0.8506 13 1753.2875421308 0.7961 36 1236.7171352489 0.8426 63 855.3114476704 0.9582 43 1686.6460525624 0.9137 65 888.1027016385 0.9755
6 184 531.0248722356 0.9879 146 870.5267607696 0.9595 65 844.1236646502 0.9787 29 1127.1902128885 0.9124 14 1617.4696370767 0.7984 250 556.6791413260 0.9978 159 948.8114818947 0.9588 71 880.8234247342 0.9831 30 1352.2352627609 0.8597 15 1745.4669906537 0.7997 43 1235.6221916348 0.8434 75 853.5267016083 0.9602 52 1647.8325144554 0.9353 77 877.5325303638 0.9873
7 209 531.0248722356 0.9879 172 870.5267607696 0.9595 75 842.4019656870 0.9807 34 1113.5471105843 0.9236 17 1569.3854003581 0.8229 288 556.6791413260 0.9978 184 948.8114818947 0.9588 82 875.6732987834 0.9889 34 1336.0132778119 0.8702 18 1719.3389539258 0.8119 51 1231.7783137069 0.8460 85 846.8160656408 0.9678 60 1632.8344858088 0.9438 89 876.3842488120 0.9886
8 239 531.0248722356 0.9879 198 870.5267607696 0.9595 86 838.5603295802 0.9852 38 1113.5471105843 0.9236 19 1548.0487846418 0.8342 327 556.6791413260 0.9978 210 948.7813174007 0.9588 93 875.6030221680 0.9890 39 1319.6284887265 0.8810 20 1694.4533219049 0.8238 57 1230.3550941420 0.8470 97 845.4651762815 0.9694 69 1622.5896492458 0.9498 101 875.1968552132 0.9899
9 270 531.0248722356 0.9879 224 862.3185777825 0.9686 96 836.8706466692 0.9872 43 1110.2022675525 0.9263 22 1541.8768826981 0.8376 366 556.6791413260 0.9978 235 948.7813174007 0.9588 104 872.2369541806 0.9928 44 1315.6037458852 0.8837 23 1681.9285841120 0.8299 64 1230.3550941420 0.8470 108 845.4651762815 0.9694 77 1607.2731987753 0.9589 114 874.6891242833 0.9905
10 297 531.0248722356 0.9879 250 852.0662347688 0.9803 106 836.8706466692 0.9872 47 1110.2022675525 0.9263 24 1541.1718089307 0.8380 405 556.6791413260 0.9978 261 927.1732007756 0.9811 114 872.1594625686 0.9929 49 1271.1585976917 0.9146 25 1681.9285841120 0.8299 71 1230.3550941420 0.8470 119 845.3684581473 0.9695 85 1603.7743462733 0.9609 126 874.6891242833 0.9905
11 332 531.0248722356 0.9879 275 850.5689966740 0.9820 116 836.8706466692 0.9872 52 1109.5894277448 0.9268 26 1533.4738104077 0.8422 442 556.6791413260 0.9978 285 927.1732007756 0.9811 124 872.1594625686 0.9929 54 1284.0389151819 0.9054 27 1671.6427563504 0.8350 78 1229.9750899709 0.8473 129 845.0461064122 0.9698 94 1596.1519329755 0.9655 138 874.6891242833 0.9905
12 366 531.0248722356 0.9879 300 850.5689966740 0.9820 127 836.8706466692 0.9872 57 1103.0585332576 0.9323 29 1518.7712071539 0.8503 478 556.6791413260 0.9978 310 924.2431409247 0.9842 135 872.1594625686 0.9929 58 1292.5973123101 0.8994 30 1665.3506636598 0.8382 85 1227.9380092553 0.8487 140 845.0461064122 0.9698 102 1596.1519329755 0.9655 151 874.3567317574 0.9909
13 401 531.0248722356 0.9879 323 850.5689966740 0.9820 137 836.8706466692 0.9872 62 1102.4878798518 0.9328 31 1505.4684427796 0.8578 518 556.6791413260 0.9978 335 924.2431409247 0.9842 146 872.1594625686 0.9929 63 1292.5973123101 0.8994 32 1665.1758675687 0.8383 92 1226.9576446936 0.8493 151 844.7399050842 0.9702 111 1591.2922095177 0.9685 163 873.5489042924 0.9918
14 436 531.0248722356 0.9879 348 850.3919020877 0.9822 148 836.8706466692 0.9872 66 1099.5990024157 0.9353 34 1486.6003959677 0.8687 553 556.6791413260 0.9978 359 924.2431409247 0.9842 157 872.1594625686 0.9929 68 1289.2995334499 0.9017 35 1661.9578764207 0.8399 99 1226.9576446936 0.8493 161 844.7399050842 0.9702 118 1580.3618150422 0.9752 175 873.5489042924 0.9918
15 471 531.0248722356 0.9879 373 850.3919020877 0.9822 157 836.8706466692 0.9872 71 1087.6561841693 0.9455 36 1485.2382460444 0.8695 592 556.6791413260 0.9978 384 924.2431409247 0.9842 168 872.1594625686 0.9929 73 1289.2995334499 0.9017 38 1661.9578764207 0.8399 106 1199.4747022863 0.8688 172 844.7399050842 0.9702 127 1580.0162513304 0.9754 188 873.5489042924 0.9918
16 506 529.3402393892 0.9911 397 850.3919020877 0.9822 167 836.8706466692 0.9872 75 1083.8846539678 0.9488 38 1485.2382460444 0.8695 631 556.6791413260 0.9978 409 924.2431409247 0.9842 178 872.1594625686 0.9929 78 1290.0417069635 0.9012 40 1650.6039910201 0.8457 113 1194.0682464807 0.8727 181 844.7399050842 0.9702 135 1576.5594485803 0.9775 200 873.5489042924 0.9918
17 541 527.6748210713 0.9942 422 850.3919020877 0.9822 177 836.8706466692 0.9872 80 1078.9654155219 0.9532 41 1485.2382460444 0.8695 672 556.6791413260 0.9978 433 924.2431409247 0.9842 189 872.1594625686 0.9929 83 1289.0329399513 0.9019 42 1650.6039910201 0.8457 120 1189.5617638331 0.8760 192 844.7399050842 0.9702 142 1574.3168078932 0.9789 212 873.5489042924 0.9918
18 576 527.6748210713 0.9942 448 850.3919020877 0.9822 187 836.8706466692 0.9872 84 1073.4107594796 0.9581 43 1485.2382460444 0.8695 713 556.6791413260 0.9978 458 924.2431409247 0.9842 198 872.1594625686 0.9929 88 1278.8917292475 0.9090 45 1653.0410298759 0.8444 127 1186.2767813760 0.8785 202 844.7399050842 0.9702 150 1573.9576342901 0.9791 224 873.5489042924 0.9918
19 609 527.6748210713 0.9942 472 850.3919020877 0.9822 197 836.8706466692 0.9872 89 1073.4107594796 0.9581 45 1485.2382460444 0.8695 754 556.6791413260 0.9978 482 924.2431409247 0.9842 208 872.1594625686 0.9929 92 1286.9920313929 0.9033 47 1629.5612005707 0.8566 134 1183.3272422611 0.8807 212 844.7399050842 0.9702 158 1573.9576342901 0.9791 236 873.5489042924 0.9918
20 644 527.6748210713 0.9942 497 850.3842710624 0.9822 207 836.8706466692 0.9872 93 1072.1746277076 0.9592 48 1481.8244621815 0.8715 795 556.6791413260 0.9978 506 924.2431409247 0.9842 218 872.1594625686 0.9929 97 1286.4431864613 0.9037 50 1624.3592167194 0.8593 141 1182.7730293488 0.8811 222 844.7399050842 0.9702 166 1573.9576342901 0.9791 248 873.5489042924 0.9918
21 679 527.6748210713 0.9942 522 850.3842710624 0.9822 217 836.8706466692 0.9872 97 1069.8798412321 0.9612 50 1477.3470372494 0.8742 833 556.6791413260 0.9978 531 924.2431409247 0.9842 228 872.1594625686 0.9929 102 1276.5528075067 0.9107 52 1625.1465401224 0.8589 148 1181.0789907305 0.8823 232 844.7399050842 0.9702 173 1573.2511529958 0.9796 260 873.5489042924 0.9918
22 714 527.6748210713 0.9942 547 850.3842710624 0.9822 227 836.8706466692 0.9872 101 1069.0814637017 0.9620 53 1467.7694592337 0.8799 874 556.6791413260 0.9978 555 924.2431409247 0.9842 239 872.1594625686 0.9929 107 1274.8816910437 0.9119 54 1625.1465401224 0.8589 154 1179.2832626755 0.8837 242 844.7399050842 0.9702 181 1572.8428648572 0.9798 272 873.5489042924 0.9918
23 750 527.6748210713 0.9942 569 846.7705766641 0.9864 237 836.8706466692 0.9872 105 1068.9201238897 0.9621 55 1466.5240905258 0.8806 913 556.6791413260 0.9978 580 924.2431409247 0.9842 249 871.9881819131 0.9931 112 1274.8523856406 0.9119 57 1625.1465401224 0.8589 161 1177.3090333474 0.8852 252 844.7399050842 0.9702 189 1572.8428648572 0.9798 284 873.5489042924 0.9918
24 785 527.6748210713 0.9942 590 846.7705766641 0.9864 247 836.8706466692 0.9872 109 1068.3517032152 0.9626 57 1445.7029476202 0.8933 951 556.6791413260 0.9978 604 924.2431409247 0.9842 259 871.9881819131 0.9931 117 1276.5091989514 0.9107 59 1625.1465401224 0.8589 168 1174.1872843470 0.8875 263 844.7399050842 0.9702 197 1572.3976008443 0.9801 297 873.5489042924 0.9918
25 820 527.6748210713 0.9942 611 846.7705766641 0.9864 257 836.8706466692 0.9872 114 1068.2945916845 0.9627 60 1441.0202286609 0.8962 990 556.6791413260 0.9978 628 924.2431409247 0.9842 269 871.9881819131 0.9931 122 1276.5091989514 0.9107 62 1625.1465401224 0.8589 174 1174.1872843470 0.8875 273 844.7399050842 0.9702 205 1572.3976008443 0.9801 308 873.5489042924 0.9918
26 856 527.6748210713 0.9942 630 846.7705766641 0.9864 267 836.8706466692 0.9872 118 1068.2945916845 0.9627 62 1439.2096805994 0.8973 1028 556.6791413260 0.9978 651 924.2431409247 0.9842 279 871.9881819131 0.9931 127 1276.5091989514 0.9107 64 1625.1465401224 0.8589 181 1171.8415702092 0.8893 283 844.7399050842 0.9702 213 1572.3976008443 0.9801 320 873.5489042924 0.9918
27 891 527.6748210713 0.9942 655 846.7705766641 0.9864 277 836.8706466692 0.9872 122 1068.2945916845 0.9627 64 1427.5064248274 0.9047 1067 556.6791413260 0.9978 675 924.2431409247 0.9842 289 871.9881819131 0.9931 132 1276.5091989514 0.9107 67 1622.1430866242 0.8605 188 1166.6254535265 0.8933 293 844.7399050842 0.9702 221 1572.3129189374 0.9802 332 873.5489042924 0.9918
28 928 527.6748210713 0.9942 678 846.7705766641 0.9864 287 836.8706466692 0.9872 127 1067.0087087589 0.9638 66 1427.2656337753 0.9048 1107 556.6791413260 0.9978 699 924.2431409247 0.9842 299 871.9881819131 0.9931 136 1276.5091989514 0.9107 69 1622.1430866242 0.8605 195 1166.0800189241 0.8937 303 844.7399050842 0.9702 229 1571.9695535101 0.9804 344 873.5489042924 0.9918
29 964 527.6748210713 0.9942 698 846.7705766641 0.9864 297 836.8706466692 0.9872 131 1066.5683007574 0.9642 69 1427.2656337753 0.9048 1145 556.6791413260 0.9978 722 924.2431409247 0.9842 309 871.9881819131 0.9931 141 1276.5091989514 0.9107 72 1607.0191993724 0.8686 201 1164.7457533863 0.8947 314 844.7399050842 0.9702 237 1571.2096694271 0.9809 356 873.5489042924 0.9918
30 999 527.6748210713 0.9942 724 846.7705766641 0.9864 307 836.8706466692 0.9872 135 1061.1377338678 0.9692 71 1427.2656337753 0.9048 1184 556.6791413260 0.9978 746 924.2431409247 0.9842 320 871.9881819131 0.9931 146 1276.5091989514 0.9107 74 1596.4744856435 0.8743 208 1160.4559709112 0.8980 324 844.7399050842 0.9702 244 1569.9711482174 0.9816 368 873.5489042924 0.9918
31 1035 527.6748210713 0.9942 749 846.7705766641 0.9864 316 836.8706466692 0.9872 140 1056.9452909278 0.9730 73 1427.2445656726 0.9049 1221 556.6791413260 0.9978 770 924.2431409247 0.9842 330 871.9881819131 0.9931 151 1275.3841938470 0.9115 77 1599.7192734804 0.8726 215 1160.4559709112 0.8980 334 844.7399050842 0.9702 252 1569.2127610740 0.9821 380 873.5489042924 0.9918
32 1071 527.6748210713 0.9942 774 846.7705766641 0.9864 326 836.8706466692 0.9872 144 1056.9452909278 0.9730 76 1426.2740993415 0.9055 1259 556.6791413260 0.9978 793 924.2431409247 0.9842 340 871.9881819131 0.9931 156 1275.3841938470 0.9115 79 1599.7192734804 0.8726 222 1160.4559709112 0.8980 344 844.7399050842 0.9702 260 1568.4745766681 0.9826 392 873.5489042924 0.9918
33 1108 527.6748210713 0.9942 799 846.7705766641 0.9864 336 836.8706466692 0.9872 148 1056.0737921356 0.9738 78 1425.3770609475 0.9060 1297 556.6791413260 0.9978 816 924.2431409247 0.9842 351 871.9881819131 0.9931 160 1274.5083856982 0.9122 82 1595.5005167604 0.8749 229 1160.4559709112 0.8980 354 844.7399050842 0.9702 268 1568.4745766681 0.9826 404 873.5489042924 0.9918
34 1143 527.6748210713 0.9942 823 846.7705766641 0.9864 345 836.8706466692 0.9872 153 1055.9512558306 0.9739 80 1421.8994251763 0.9083 1337 556.6791413260 0.9978 840 924.2431409247 0.9842 361 871.9881819131 0.9931 165 1274.5083856982 0.9122 84 1595.5005167604 0.8749 236 1160.4559709112 0.8980 363 844.7399050842 0.9702 276 1568.1742458780 0.9828 416 873.5489042924 0.9918
35 1178 527.6748210713 0.9942 848 846.7705766641 0.9864 354 836.8706466692 0.9872 157 1055.6046077786 0.9742 83 1420.4244423798 0.9092 1376 556.6791413260 0.9978 864 924.2431409247 0.9842 372 871.9881819131 0.9931 170 1274.5083856982 0.9122 86 1595.5005167604 0.8749 243 1160.4559709112 0.8980 373 844.7399050842 0.9702 284 1568.1742458780 0.9828 427 873.5489042924 0.9918
36 1214 527.6748210713 0.9942 873 846.7705766641 0.9864 364 836.8706466692 0.9872 162 1055.6046077786 0.9742 85 1420.4244423798 0.9092 1418 556.6791413260 0.9978 889 924.2431409247 0.9842 382 871.9881819131 0.9931 175 1273.7428787012 0.9127 89 1595.5005167604 0.8749 250 1159.8004443897 0.8985 383 844.7399050842 0.9702 292 1568.1742458780 0.9828 440 873.5489042924 0.9918
37 1250 527.6748210713 0.9942 898 846.7705766641 0.9864 374 835.6987626323 0.9886 166 1055.6003903208 0.9743 88 1419.3980805948 0.9099 1458 556.6791413260 0.9978 914 924.2431409247 0.9842 393 871.9881819131 0.9931 180 1273.7428787012 0.9127 91 1595.3787961583 0.8749 257 1159.6112094799 0.8987 393 844.7399050842 0.9702 300 1568.1742458780 0.9828 452 873.5489042924 0.9918
38 1287 527.6748210713 0.9942 923 846.7705766641 0.9864 383 834.7499539660 0.9897 170 1054.2451341981 0.9755 90 1419.3980805948 0.9099 1500 556.6791413260 0.9978 939 924.2431409247 0.9842 403 871.9881819131 0.9931 185 1273.7428787012 0.9127 94 1595.0872371625 0.8751 264 1159.6112094799 0.8987 402 844.7399050842 0.9702 308 1568.0514979157 0.9828 463 873.5489042924 0.9918
39 1322 527.6748210713 0.9942 949 846.7705766641 0.9864 393 834.7499539660 0.9897 174 1054.2451341981 0.9755 92 1417.3542228746 0.9112 1541 556.6791413260 0.9978 963 924.2431409247 0.9842 413 871.9881819131 0.9931 190 1276.9639468681 0.9104 96 1595.0872371625 0.8751 270 1154.7483564992 0.9025 412 844.7399050842 0.9702 316 1567.3125313198 0.9833 476 873.5489042924 0.9918
40 1353 527.6748210713 0.9942 974 846.7705766641 0.9864 402 834.7499539660 0.9897 179 1054.2451341981 0.9755 95 1417.3542228746 0.9112 1582 556.6791413260 0.9978 988 924.2431409247 0.9842 423 870.1604305357 0.9951 194 1276.9639468681 0.9104 99 1595.0872371625 0.8751 278 1146.6780928584 0.9088 422 844.7399050842 0.9702 324 1567.3125313198 0.9833 488 873.5489042924 0.9918
