0 0 2129.4116504577 0.0000 0 2129.5367318135 0.0000
5 3 2129.4116504577 0.0000 4 2129.5367318135 0.0000
10 7 1763.2448593971 0.7324 8 2129.5367318135 0.0000
15 10 1638.9477821786 0.7880 11 2129.5367318135 0.0000
20 14 1581.8951805743 0.8164 15 2129.5367318135 0.0000
25 18 1553.3759547021 0.8314 19 2129.5367318135 0.0000
30 22 1526.7505915076 0.8459 23 2129.5367318135 0.0000
35 25 1509.0740312460 0.8558 26 2129.5367318135 0.0000
40 29 1494.7774569313 0.8640 31 1634.2726720847 0.8541
45 33 1476.2071985389 0.8748 35 1628.0740324143 0.8574
50 37 1475.4088490048 0.8753 39 1605.1630638853 0.8696
55 42 1475.4088490048 0.8753 43 1581.7109983806 0.8825
60 46 1470.4618208798 0.8783 47 1581.6605175692 0.8825
65 50 1470.4546695949 0.8783 51 1581.6605175692 0.8825
70 55 1459.1187515044 0.8851 56 1581.6605175692 0.8825
75 59 1458.7472405302 0.8853 60 1581.6605175692 0.8825
80 64 1458.1705914348 0.8857 65 1581.6605175692 0.8825
85 68 1450.4424693264 0.8904 70 1581.6605175692 0.8825
90 73 1446.9349577111 0.8925 75 1581.6605175692 0.8825
95 78 1446.0619655287 0.8931 80 1581.6605175692 0.8825
100 83 1441.9529285341 0.8956 85 1581.6605175692 0.8825
105 88 1441.8521654946 0.8957 91 1546.1987646763 0.9028
110 94 1429.3634135317 0.9035 96 1546.1987646763 0.9028
115 100 1429.3634135317 0.9035 102 1538.0786589283 0.9075
120 105 1421.4887082248 0.9085 108 1531.5784043650 0.9114
125 112 1417.3867842108 0.9111 115 1531.5467473420 0.9114
130 118 1410.5197368206 0.9156 122 1531.5467473420 0.9114
135 125 1405.9579006254 0.9186 129 1528.7759228181 0.9131
140 132 1403.1191350753 0.9204 137 1527.6149446619 0.9137
145 140 1395.2251059464 0.9256 145 1522.9353352028 0.9166
150 148 1392.7936952757 0.9272 154 1518.8406724216 0.9190
155 158 1392.3367093873 0.9275 164 1512.5096603143 0.9229
