0 0 851.0957773311 0.0000 0 1121.0136186893 0.0000 0 1373.2199294179 0.0000 0 1743.6525057455 0.0000 0 1993.6797581577 0.0000 0 836.3642400943 0.0000 0 1106.1985215817 0.0000 0 1352.3494479739 0.0000 0 1800.2640239374 0.0000 0 2260.1833465564 0.0000 0 1578.3907569336 0.0000 0 1026.6630139030 0.0000 0 1892.6052518171 0.0000 0 1057.2591697735 0.0000
5 2947 544.0535030267 0.9643 2457 983.6945887916 0.8491 1957 870.0374121628 0.9495 1172 1182.9204628149 0.8694 795 1480.3464961901 0.8724 4858 580.4905663702 0.9568 2963 1106.1985215817 0.0000 2029 1352.3494479739 0.0000 1183 1800.2640239374 0.0000 795 2260.1833465564 0.0000 1236 1578.3907569336 0.0000 2072 869.6340669955 0.9424 1685 1892.6052518171 0.0000 2138 942.0753730386 0.9196
10 7232 544.0535030267 0.9643 5180 890.5314508218 0.9379 3918 866.9357096609 0.9529 2343 1161.9817201205 0.8851 1545 1470.8474263706 0.8780 9821 580.4905663702 0.9568 5873 1106.1985215817 0.0000 4023 1028.0213973480 0.8423 2399 1382.5005783478 0.8409 1549 2260.1833465564 0.0000 2536 1578.3907569336 0.0000 4215 867.5219839582 0.9447 3364 1892.6052518171 0.0000 4305 904.2790487206 0.9581
15 11637 544.0535030267 0.9643 8025 887.8860194454 0.9407 5877 866.9357096609 0.9529 3506 1157.7849328286 0.8883 2291 1470.5473763038 0.8782 14735 580.4905663702 0.9568 8981 1106.1985215817 0.0000 5994 1025.6873400652 0.8443 3590 1354.3422261513 0.8584 2199 2260.1833465564 0.0000 3892 1578.3907569336 0.0000 6336 867.5219839582 0.9447 4994 1727.8647493993 0.8919 6469 903.6920913838 0.9587
20 16295 544.0535030267 0.9643 11123 887.8860194454 0.9407 7824 866.9357096609 0.9529 4668 1157.7660010516 0.8883 3022 1470.5473763038 0.8782 19738 580.4905663702 0.9568 12035 1106.1985215817 0.0000 8083 1022.0972977732 0.8472 4785 1309.6604171531 0.8877 2941 2260.1833465564 0.0000 5216 1165.1896965468 0.8944 8401 867.5219839582 0.9447 6656 1695.3541823102 0.9090 8618 903.6920913838 0.9587
25 20888 544.0535030267 0.9643 14266 887.8860194454 0.9407 9804 866.9357096609 0.9529 5823 1155.0987231502 0.8903 3798 1468.9734203710 0.8792 24543 580.4905663702 0.9568 15261 1106.1985215817 0.0000 10122 1019.3685291608 0.8495 6015 1306.7409453125 0.8897 3634 1639.0687161668 0.8516 6464 1165.1896965468 0.8944 10480 867.2413800851 0.9450 8324 1688.2445312562 0.9129 10752 903.6920913838 0.9587
30 25440 544.0535030267 0.9643 17435 887.8860194454 0.9407 11788 866.9357096609 0.9529 6992 1155.0987231502 0.8903 4569 1458.2818376421 0.8856 29390 580.4905663702 0.9568 18426 1106.1985215817 0.0000 12182 1018.4470672010 0.8503 7195 1306.7409453125 0.8897 4287 1638.3283898164 0.8520 7823 1163.5392684281 0.8956 12628 866.3260591642 0.9460 9976 1667.0011433101 0.9245 12875 903.6920913838 0.9587
35 30161 544.0535030267 0.9643 20591 887.8860194454 0.9407 13767 866.9357096609 0.9529 8158 1154.3286462117 0.8909 5350 1450.9019068877 0.8901 34330 580.4905663702 0.9568 21677 1106.1985215817 0.0000 14177 1017.3170635872 0.8512 8418 1296.1241580234 0.8969 5072 1636.1482421499 0.8531 9177 1163.2648708747 0.8958 14728 865.0217403385 0.9474 11606 1664.9125110327 0.9257 15031 903.6920913838 0.9587
40 34874 544.0535030267 0.9643 23789 887.8860194454 0.9407 15731 866.9357096609 0.9529 9305 1147.8700052659 0.8959 6114 1450.3872724611 0.8904 39281 580.4905663702 0.9568 24892 1106.1985215817 0.0000 16220 1017.3170635872 0.8512 9640 1290.4093811471 0.9009 5873 1629.9546997923 0.8564 10542 1160.6628994250 0.8979 16855 865.0217403385 0.9474 13204 1664.9125110327 0.9257 17202 903.6920913838 0.9587
45 39613 544.0535030267 0.9643 26961 887.8860194454 0.9407 17722 866.9357096609 0.9529 10460 1147.8349332508 0.8960 6898 1450.3063472829 0.8905 44203 580.4905663702 0.9568 28068 1106.1985215817 0.0000 18239 1017.3170635872 0.8512 10849 1289.9080338527 0.9013 6669 1597.7900866911 0.8736 11892 1160.3255307166 0.8981 18966 865.0217403385 0.9474 14884 1664.9125110327 0.9257 19380 903.6920913838 0.9587
