425 1791 1357.0766136429 0.9516 1804 1466.6514868837 0.9517
430 1820 1356.9063164794 0.9518 1837 1466.6514868837 0.9517
435 1850 1356.9063164794 0.9518 1869 1466.6514868837 0.9517
440 1881 1356.9063164794 0.9518 1901 1466.6514868837 0.9517
445 1909 1351.1842883314 0.9558 1932 1466.6514868837 0.9517
450 1940 1351.1842883314 0.9558 1964 1465.8602216036 0.9522
455 1969 1351.1842883314 0.9558 1995 1465.8602216036 0.9522
460 1999 1351.1842883314 0.9558 2028 1465.7494513273 0.9523
465 2026 1351.1842883314 0.9558 2059 1465.7494513273 0.9523
470 2054 1351.1842883314 0.9558 2089 1465.7494513273 0.9523
475 2084 1351.1842883314 0.9558 2121 1465.7494513273 0.9523
480 2114 1351.1842883314 0.9558 2152 1465.7494513273 0.9523
485 2144 1351.1842883314 0.9558 2185 1465.7494513273 0.9523
490 2173 1351.1842883314 0.9558 2215 1465.7494513273 0.9523
495 2202 1351.1842883314 0.9558 2245 1465.7494513273 0.9523
500 2232 1350.8161834415 0.9561 2275 1465.7494513273 0.9523
505 2261 1350.2290210841 0.9565 2307 1465.7494513273 0.9523
510 2289 1350.2290210841 0.9565 2339 1465.7494513273 0.9523
515 2319 1350.2290210841 0.9565 2370 1465.7494513273 0.9523
520 2346 1350.2290210841 0.9565 2400 1461.3269686763 0.9552
525 2374 1350.2290210841 0.9565 2431 1461.3269686763 0.9552
530 2402 1350.2290210841 0.9565 2462 1461.3269686763 0.9552
535 2432 1350.2290210841 0.9565 2493 1461.3269686763 0.9552
540 2462 1350.2290210841 0.9565 2524 1461.0714519667 0.9554
545 2491 1350.2290210841 0.9565 2555 1461.0266274408 0.9554
550 2520 1350.2290210841 0.9565 2587 1461.0266274408 0.9554
555 2548 1350.2290210841 0.9565 2620 1461.0266274408 0.9554
560 2578 1350.2290210841 0.9565 2651 1461.0266274408 0.9554
565 2607 1350.2290210841 0.9565 2683 1461.0266274408 0.9554
570 2637 1349.9734818110 0.9566 2714 1461.0266274408 0.9554
575 2666 1349.9734818110 0.9566 2746 1461.0266274408 0.9554
580 2695 1349.9734818110 0.9566 2779 1461.0266274408 0.9554
585 2724 1349.9734818110 0.9566 2810 1461.0266274408 0.9554
590 2753 1349.9734818110 0.9566 2842 1461.0266274408 0.9554
595 2783 1349.9734818110 0.9566 2873 1461.0266274408 0.9554
600 2813 1349.9734818110 0.9566 2905 1457.8924781713 0.9574
605 2843 1349.9734818110 0.9566 2937 1457.8924781713 0.9574
610 2873 1349.9734818110 0.9566 2969 1457.8924781713 0.9574
615 2903 1349.9734818110 0.9566 2999 1457.8924781713 0.9574
620 2932 1349.9734818110 0.9566 3031 1457.8924781713 0.9574
625 2963 1349.0582736335 0.9573 3062 1457.0672717701 0.9580
630 2994 1349.0582736335 0.9573 3093 1457.0672717701 0.9580
635 3023 1349.0582736335 0.9573 3124 1457.0672717701 0.9580
640 3052 1349.0582736335 0.9573 3154 1456.8655313284 0.9581
645 3080 1347.5593299266 0.9584 3187 1456.8655313284 0.9581
650 3110 1347.5523511898 0.9584 3220 1456.8655313284 0.9581
655 3136 1347.5523511898 0.9584 3252 1456.8655313284 0.9581
660 3156 1347.5523511898 0.9584 3284 1456.8655313284 0.9581
665 3181 1347.5523511898 0.9584 3315 1456.8655313284 0.9581
670 3203 1347.5523511898 0.9584 3345 1456.8655313284 0.9581
675 3227 1347.5523511898 0.9584 3376 1456.8655313284 0.9581
680 3247 1347.5523511898 0.9584 3407 1456.8655313284 0.9581
685 3266 1347.5523511898 0.9584 3440 1456.8655313284 0.9581
690 3286 1347.5523511898 0.9584 3473 1456.6701647718 0.9582
695 3312 1347.5523511898 0.9584 3505 1456.6701647718 0.9582
700 3340 1347.5523511898 0.9584 3537 1456.6701647718 0.9582
705 3364 1347.5523511898 0.9584 3568 1456.6701647718 0.9582
710 3390 1347.5523511898 0.9584 3601 1456.6701647718 0.9582
715 3418 1347.5523511898 0.9584 3633 1453.0527683297 0.9606
720 3446 1347.5523511898 0.9584 3664 1453.0527683297 0.9606
725 3475 1347.5523511898 0.9584 3696 1453.0527683297 0.9606
730 3504 1347.5523511898 0.9584 3727 1453.0527683297 0.9606
735 3533 1347.5523511898 0.9584 3757 1453.0527683297 0.9606
740 3562 1347.5523511898 0.9584 3789 1452.6023519146 0.9609
745 3592 1347.5523511898 0.9584 3820 1452.5765650860 0.9609
750 3621 1347.5523511898 0.9584 3851 1451.7070055238 0.9615
755 3650 1346.1822654753 0.9593 3882 1451.0103874770 0.9620
760 3680 1345.7760967680 0.9596 3908 1451.0103874770 0.9620
765 3710 1345.7760967680 0.9596 3933 1451.0103874770 0.9620
770 3738 1345.7760967680 0.9596 3963 1451.0103874770 0.9620
775 3767 1345.7760967680 0.9596 3992 1451.0103874770 0.9620
780 3795 1345.7760967680 0.9596 4021 1451.0103874770 0.9620
785 3824 1345.7760967680 0.9596 4053 1451.0103874770 0.9620
790 3854 1345.7760967680 0.9596 4083 1451.0103874770 0.9620
795 3882 1345.7760967680 0.9596 4113 1451.0103874770 0.9620
800 3911 1345.7760967680 0.9596 4144 1451.0103874770 0.9620
805 3939 1345.7760967680 0.9596 4173 1451.0103874770 0.9620
810 3967 1345.7760967680 0.9596 4199 1451.0103874770 0.9620
815 3995 1345.7760967680 0.9596 4224 1451.0103874770 0.9620
820 4025 1345.7760967680 0.9596 4253 1451.0103874770 0.9620
825 4053 1345.7760967680 0.9596 4283 1450.6775601625 0.9622
830 4083 1345.7760967680 0.9596 4313 1450.6775601625 0.9622
835 4112 1345.7760967680 0.9596 4342 1450.4332741592 0.9624
840 4142 1345.7760967680 0.9596 4370 1450.4332741592 0.9624
845 4171 1345.5205926738 0.9598 4401 1450.4332741592 0.9624
850 4201 1345.5205926738 0.9598 4431 1450.4332741592 0.9624
855 4229 1345.5205926738 0.9598 4460 1450.4332741592 0.9624
860 4252 1345.5205926738 0.9598 4487 1450.4332741592 0.9624
865 4274 1345.5205926738 0.9598 4515 1450.4332741592 0.9624
870 4299 1345.5205926738 0.9598 4542 1450.4332741592 0.9624
875 4325 1344.1665641541 0.9608 4567 1450.4332741592 0.9624
880 4351 1344.1665641541 0.9608 4594 1450.4332741592 0.9624
885 4377 1344.1665641541 0.9608 4623 1450.4332741592 0.9624
890 4407 1344.1665641541 0.9608 4652 1450.4332741592 0.9624
895 4434 1344.1665641541 0.9608 4681 1450.4332741592 0.9624
900 4461 1344.1665641541 0.9608 4710 1450.4332741592 0.9624
905 4489 1344.1665641541 0.9608 4739 1450.4332741592 0.9624
910 4519 1343.3640899500 0.9614 4765 1450.4332741592 0.9624
915 4549 1342.3809311990 0.9621 4793 1450.4332741592 0.9624
920 4579 1342.3809311990 0.9621 4821 1450.4332741592 0.9624
925 4608 1342.1368814769 0.9622 4848 1450.4332741592 0.9624
930 4638 1341.7287854240 0.9625 4876 1450.4332741592 0.9624
935 4667 1341.7287854240 0.9625 4903 1450.4332741592 0.9624
940 4698 1341.7287854240 0.9625 4927 1450.4332741592 0.9624
945 4727 1341.7287854240 0.9625 4952 1450.4332741592 0.9624
950 4758 1341.7287854240 0.9625 4978 1450.2316045907 0.9625
955 4788 1341.7287854240 0.9625 5004 1450.2316045907 0.9625
960 4817 1341.7287854240 0.9625 5029 1450.2316045907 0.9625
965 4846 1341.7287854240 0.9625 5056 1450.2316045907 0.9625
970 4875 1341.7287854240 0.9625 5081 1450.2316045907 0.9625
975 4907 1341.7287854240 0.9625 5104 1450.2316045907 0.9625
980 4937 1341.1207190491 0.9630 5132 1450.2316045907 0.9625
985 4966 1341.1207190491 0.9630 5161 1450.2316045907 0.9625
990 4996 1341.1207190491 0.9630 5190 1450.2316045907 0.9625
995 5025 1341.1207190491 0.9630 5221 1450.2316045907 0.9625
1000 5055 1341.1207190491 0.9630 5250 1450.2316045907 0.9625
1005 5085 1341.1207190491 0.9630 5278 1450.2316045907 0.9625
1010 5115 1341.1207190491 0.9630 5307 1450.2316045907 0.9625
1015 5144 1341.1207190491 0.9630 5335 1450.2316045907 0.9625
1020 5174 1341.1207190491 0.9630 5364 1450.2316045907 0.9625
1025 5204 1341.1207190491 0.9630 5389 1450.2316045907 0.9625
1030 5234 1341.1207190491 0.9630 5411 1450.2316045907 0.9625
1035 5264 1341.1207190491 0.9630 5437 1450.2316045907 0.9625
1040 5292 1341.1207190491 0.9630 5463 1450.2316045907 0.9625
1045 5322 1341.1207190491 0.9630 5492 1450.2316045907 0.9625
1050 5352 1341.1207190491 0.9630 5524 1450.2316045907 0.9625
1055 5382 1341.1207190491 0.9630 5554 1450.2316045907 0.9625
1060 5412 1341.1207190491 0.9630 5584 1450.2316045907 0.9625
1065 5441 1341.1207190491 0.9630 5614 1450.2316045907 0.9625
1070 5472 1341.1207190491 0.9630 5641 1450.2316045907 0.9625
1075 5500 1341.1207190491 0.9630 5672 1450.2316045907 0.9625
1080 5530 1341.1207190491 0.9630 5699 1450.2316045907 0.9625
1085 5560 1341.1207190491 0.9630 5726 1450.2316045907 0.9625
1090 5589 1341.1207190491 0.9630 5757 1450.2316045907 0.9625
1095 5618 1341.1207190491 0.9630 5789 1450.2316045907 0.9625
1100 5648 1341.1207190491 0.9630 5819 1450.2316045907 0.9625
1105 5676 1341.1207190491 0.9630 5851 1450.2316045907 0.9625
1110 5706 1341.1207190491 0.9630 5882 1450.2316045907 0.9625
1115 5735 1341.1207190491 0.9630 5913 1450.2316045907 0.9625
1120 5764 1341.1207190491 0.9630 5942 1450.2316045907 0.9625
1125 5791 1341.1207190491 0.9630 5973 1450.2316045907 0.9625
1130 5820 1341.1207190491 0.9630 6005 1450.1021021094 0.9626
1135 5849 1341.1207190491 0.9630 6035 1450.1021021094 0.9626
1140 5878 1341.1207190491 0.9630 6067 1450.1021021094 0.9626
1145 5907 1341.1207190491 0.9630 6099 1450.1021021094 0.9626
1150 5934 1341.1207190491 0.9630 6131 1450.1021021094 0.9626
1155 5963 1341.1207190491 0.9630 6162 1450.1021021094 0.9626
1160 5992 1341.1207190491 0.9630 6195 1450.1021021094 0.9626
1165 6023 1341.1207190491 0.9630 6225 1450.1021021094 0.9626
1170 6052 1341.1207190491 0.9630 6256 1450.1021021094 0.9626
1175 6082 1341.1207190491 0.9630 6287 1450.1021021094 0.9626
1180 6111 1341.1207190491 0.9630 6317 1450.1021021094 0.9626
1185 6140 1341.1207190491 0.9630 6350 1450.1021021094 0.9626
1190 6169 1341.1207190491 0.9630 6382 1450.1021021094 0.9626
1195 6198 1341.1207190491 0.9630 6414 1450.1021021094 0.9626
1200 6229 1341.1207190491 0.9630 6445 1450.1021021094 0.9626
1205 6258 1341.1207190491 0.9630 6478 1450.1021021094 0.9626
1210 6289 1341.1207190491 0.9630 6508 1450.1021021094 0.9626
1215 6319 1341.1207190491 0.9630 6540 1450.1021021094 0.9626
1220 6349 1341.1207190491 0.9630 6570 1447.5147797646 0.9643
1225 6378 1341.1207190491 0.9630 6602 1447.5147797646 0.9643
1230 6408 1341.1207190491 0.9630 6635 1447.5147797646 0.9643
1235 6437 1341.1207190491 0.9630 6666 1447.5147797646 0.9643
1240 6467 1341.1207190491 0.9630 6697 1442.9444019341 0.9674
1245 6495 1341.1207190491 0.9630 6728 1442.9444019341 0.9674
1250 6524 1341.1207190491 0.9630 6758 1442.9444019341 0.9674
1255 6553 1341.1207190491 0.9630 6789 1442.9444019341 0.9674
1260 6581 1341.1207190491 0.9630 6819 1442.9444019341 0.9674
1265 6610 1341.1207190491 0.9630 6852 1442.9444019341 0.9674
1270 6639 1341.1207190491 0.9630 6883 1442.9444019341 0.9674
1275 6669 1341.1207190491 0.9630 6913 1442.9444019341 0.9674
1280 6698 1341.1207190491 0.9630 6946 1442.9444019341 0.9674
1285 6727 1341.1207190491 0.9630 6976 1442.9444019341 0.9674
1290 6756 1341.1207190491 0.9630 7006 1442.9444019341 0.9674
1295 6785 1341.1207190491 0.9630 7036 1442.9444019341 0.9674
1300 6814 1341.1207190491 0.9630 7067 1442.9444019341 0.9674
1305 6843 1341.1207190491 0.9630 7097 1442.9444019341 0.9674
1310 6872 1341.1207190491 0.9630 7126 1442.7917823962 0.9675
1315 6901 1341.1207190491 0.9630 7156 1442.7917823962 0.9675
1320 6930 1341.1207190491 0.9630 7185 1442.7917823962 0.9675
1325 6959 1341.1207190491 0.9630 7212 1442.7917823962 0.9675
1330 6987 1341.1207190491 0.9630 7241 1442.7917823962 0.9675
1335 7015 1341.1207190491 0.9630 7272 1442.7917823962 0.9675
1340 7045 1341.1207190491 0.9630 7302 1442.7917823962 0.9675
1345 7073 1341.1207190491 0.9630 7332 1442.7917823962 0.9675
1350 7102 1341.1207190491 0.9630 7362 1442.7917823962 0.9675
1355 7132 1341.1207190491 0.9630 7392 1442.7917823962 0.9675
1360 7161 1341.1207190491 0.9630 7422 1442.7917823962 0.9675
1365 7190 1341.1207190491 0.9630 7451 1442.7917823962 0.9675
1370 7218 1341.1207190491 0.9630 7481 1442.7917823962 0.9675
1375 7248 1341.1207190491 0.9630 7510 1442.7917823962 0.9675
1380 7277 1341.1207190491 0.9630 7540 1442.7917823962 0.9675
1385 7307 1341.1207190491 0.9630 7570 1442.7917823962 0.9675
1390 7336 1341.1207190491 0.9630 7599 1442.7917823962 0.9675
1395 7365 1341.1207190491 0.9630 7630 1442.7917823962 0.9675
1400 7394 1341.1207190491 0.9630 7660 1442.7917823962 0.9675
1405 7423 1341.1207190491 0.9630 7689 1442.7917823962 0.9675
1410 7452 1341.1207190491 0.9630 7719 1442.7917823962 0.9675
1415 7480 1341.1207190491 0.9630 7748 1442.7917823962 0.9675
1420 7510 1341.1207190491 0.9630 7776 1442.7917823962 0.9675
1425 7539 1341.1207190491 0.9630 7805 1442.7917823962 0.9675
1430 7568 1341.1207190491 0.9630 7833 1442.7917823962 0.9675
1435 7597 1341.1207190491 0.9630 7861 1442.7917823962 0.9675
1440 7627 1341.1207190491 0.9630 7891 1442.7917823962 0.9675
1445 7657 1341.1207190491 0.9630 7920 1442.7917823962 0.9675
1450 7687 1341.1207190491 0.9630 7948 1442.7917823962 0.9675
1455 7716 1341.1207190491 0.9630 7976 1442.7917823962 0.9675
1460 7746 1341.1207190491 0.9630 8001 1442.7917823962 0.9675
1465 7774 1341.1207190491 0.9630 8030 1442.7917823962 0.9675
1470 7804 1341.1207190491 0.9630 8060 1442.7917823962 0.9675
1475 7833 1341.1207190491 0.9630 8092 1442.7917823962 0.9675
1480 7863 1341.1207190491 0.9630 8121 1442.7917823962 0.9675
1485 7893 1341.1207190491 0.9630 8151 1442.7917823962 0.9675
1490 7922 1341.1207190491 0.9630 8179 1442.7917823962 0.9675
1495 7953 1341.1207190491 0.9630 8208 1442.7917823962 0.9675
1500 7983 1341.1207190491 0.9630 8238 1442.7917823962 0.9675
1505 8013 1341.1207190491 0.9630 8267 1442.7917823962 0.9675
1510 8041 1341.1207190491 0.9630 8296 1442.7917823962 0.9675
1515 8069 1341.1207190491 0.9630 8326 1442.7917823962 0.9675
1520 8099 1341.1207190491 0.9630 8356 1442.7917823962 0.9675
1525 8129 1341.1207190491 0.9630 8385 1442.7917823962 0.9675
1530 8159 1341.1207190491 0.9630 8416 1442.7917823962 0.9675
1535 8188 1341.1207190491 0.9630 8445 1442.7917823962 0.9675
1540 8218 1341.1207190491 0.9630 8474 1442.7917823962 0.9675
1545 8247 1341.1207190491 0.9630 8502 1442.7917823962 0.9675
1550 8276 1341.1207190491 0.9630 8532 1442.7917823962 0.9675
1555 8306 1341.1207190491 0.9630 8562 1442.7917823962 0.9675
1560 8335 1341.1207190491 0.9630 8593 1442.7917823962 0.9675
1565 8365 1341.1207190491 0.9630 8621 1442.7917823962 0.9675
1570 8394 1341.1207190491 0.9630 8650 1442.7917823962 0.9675
1575 8423 1341.1207190491 0.9630 8679 1442.7917823962 0.9675
1580 8453 1341.1207190491 0.9630 8708 1442.7917823962 0.9675
1585 8482 1341.1207190491 0.9630 8737 1442.7917823962 0.9675
1590 8512 1341.1207190491 0.9630 8768 1442.7917823962 0.9675
1595 8542 1341.1207190491 0.9630 8798 1442.7917823962 0.9675
1600 8573 1341.1207190491 0.9630 8828 1442.7917823962 0.9675
1605 8602 1341.1207190491 0.9630 8859 1442.7917823962 0.9675
1610 8631 1341.1207190491 0.9630 8889 1442.7917823962 0.9675
1615 8659 1341.1207190491 0.9630 8919 1442.7917823962 0.9675
1620 8688 1341.1207190491 0.9630 8949 1442.7917823962 0.9675
1625 8716 1341.1207190491 0.9630 8976 1442.7917823962 0.9675
1630 8745 1341.1207190491 0.9630 9004 1442.7917823962 0.9675
1635 8774 1341.1207190491 0.9630 9032 1442.7917823962 0.9675
1640 8804 1341.1207190491 0.9630 9056 1442.7917823962 0.9675
1645 8832 1341.1207190491 0.9630 9085 1442.7917823962 0.9675
1650 8862 1341.1207190491 0.9630 9116 1442.7917823962 0.9675
1655 8890 1341.1207190491 0.9630 9148 1442.7917823962 0.9675
1660 8920 1341.1207190491 0.9630 9178 1442.7917823962 0.9675
1665 8949 1341.1207190491 0.9630 9209 1442.7917823962 0.9675
1670 8977 1341.1207190491 0.9630 9241 1442.7917823962 0.9675
1675 9005 1341.1207190491 0.9630 9274 1442.7917823962 0.9675
1680 9035 1341.1207190491 0.9630 9306 1442.7917823962 0.9675
1685 9063 1341.1207190491 0.9630 9336 1442.7917823962 0.9675
1690 9091 1341.1207190491 0.9630 9366 1442.7917823962 0.9675
1695 9120 1341.1207190491 0.9630 9397 1442.7917823962 0.9675
1700 9149 1341.1207190491 0.9630 9428 1442.7917823962 0.9675
1705 9178 1341.1207190491 0.9630 9456 1442.7917823962 0.9675
1710 9207 1341.1207190491 0.9630 9485 1442.7917823962 0.9675
1715 9236 1341.1207190491 0.9630 9514 1442.7917823962 0.9675
1720 9266 1341.1207190491 0.9630 9544 1442.7917823962 0.9675
1725 9294 1341.1207190491 0.9630 9575 1442.7917823962 0.9675
1730 9323 1341.1207190491 0.9630 9604 1442.7917823962 0.9675
1735 9352 1341.1207190491 0.9630 9634 1442.7917823962 0.9675
1740 9382 1341.1207190491 0.9630 9665 1442.7917823962 0.9675
1745 9411 1341.1207190491 0.9630 9695 1442.7917823962 0.9675
1750 9440 1341.1207190491 0.9630 9726 1442.7917823962 0.9675
1755 9468 1341.1207190491 0.9630 9756 1442.7917823962 0.9675
1760 9497 1341.1207190491 0.9630 9786 1442.7917823962 0.9675
1765 9526 1341.1207190491 0.9630 9811 1442.7917823962 0.9675
1770 9555 1341.1207190491 0.9630 9838 1442.7917823962 0.9675
1775 9583 1341.1207190491 0.9630 9864 1442.7917823962 0.9675
1780 9612 1341.1207190491 0.9630 9895 1442.7917823962 0.9675
1785 9641 1341.1207190491 0.9630 9924 1442.7917823962 0.9675
1790 9670 1341.1207190491 0.9630 9951 1442.7917823962 0.9675
1795 9698 1341.1207190491 0.9630 9977 1442.7917823962 0.9675
1800 9728 1341.1207190491 0.9630 10004 1442.7917823962 0.9675
