0 0 776.9256299847 0.0000 0 1123.7271462389 0.0000 0 1208.6123802038 0.0000 0 1733.3465236145 0.0000 0 2204.9310689029 0.0000 0 769.3703247906 0.0000 0 1189.4050627720 0.0000 0 1354.9322102649 0.0000 0 1836.7669549298 0.0000 0 2168.7316743186 0.0000 0 1397.9820745554 0.0000 0 1115.9919236421 0.0000 0 1775.5915129085 0.0000 0 1036.9144376937 0.0000
5 1449 532.9958250121 0.9843 1716 904.3201195709 0.9236 555 852.3843310056 0.9692 65 1172.2328041070 0.8773 8 1787.2003942661 0.7226 2221 560.2436976641 0.9914 1680 945.1211462132 0.9625 578 886.6104568595 0.9767 53 1836.7669549298 0.0000 9 2168.7316743186 0.0000 239 1210.2633419751 0.8611 590 859.4651882277 0.9536 359 1775.5915129085 0.0000 684 895.0773050458 0.9679
10 2467 532.9958250121 0.9843 3451 872.4364624570 0.9574 1372 849.0018886041 0.9731 412 1125.9590864740 0.9134 56 1583.1640012179 0.8157 3431 560.2436976641 0.9914 3118 945.1211462132 0.9625 1412 886.4441795047 0.9769 419 1310.7841328949 0.8869 65 2168.7316743186 0.0000 781 1192.1130787762 0.8742 1440 858.5932034830 0.9545 1003 1775.5915129085 0.0000 1610 892.2468557638 0.9710
15 3313 532.9958250121 0.9843 4989 857.5069356067 0.9741 2064 842.8918493444 0.9801 737 1124.8488334464 0.9143 228 1473.3651964444 0.8765 4407 560.2436976641 0.9914 4044 945.1211462132 0.9625 2209 886.3453911529 0.9770 777 1274.1498058448 0.9124 243 1704.1404212952 0.8191 1331 1183.9115528477 0.8802 2211 858.5932034830 0.9545 1659 1771.3307173808 0.8700 2527 889.6538190630 0.9738
20 4040 532.9958250121 0.9843 5971 857.5069356067 0.9741 2925 842.8918493444 0.9801 1063 1124.8488334464 0.9143 399 1463.3909533807 0.8825 5280 560.2436976641 0.9914 4785 945.1211462132 0.9625 2784 886.3453911529 0.9770 1145 1265.4454852483 0.9187 417 1637.8958181452 0.8522 1793 1183.9115528477 0.8802 2711 847.9804969843 0.9665 2309 1741.4583150587 0.8850 3363 889.6538190630 0.9738
25 4694 532.9958250121 0.9843 6715 857.5069356067 0.9741 3382 842.8918493444 0.9801 1393 1122.0025169102 0.9166 581 1457.1968413688 0.8863 6052 560.2436976641 0.9914 5458 945.1211462132 0.9625 3165 886.3453911529 0.9770 1517 1256.3091680042 0.9254 593 1576.5287733758 0.8854 2197 1183.9115528477 0.8802 3647 847.7205310961 0.9668 2937 1676.5636937241 0.9192 3950 889.6538190630 0.9738
30 5315 532.9958250121 0.9843 7366 857.5069356067 0.9741 3885 839.7910054326 0.9837 1725 1118.5819977273 0.9194 754 1455.6233780091 0.8872 6729 560.2436976641 0.9914 6015 945.1211462132 0.9625 3490 886.3453911529 0.9770 1864 1252.3198646922 0.9283 777 1557.6795941266 0.8961 2507 1183.9115528477 0.8802 4335 847.7205310961 0.9668 3583 1663.2869339368 0.9266 4448 889.6538190630 0.9738
35 5909 532.9958250121 0.9843 7987 857.5069356067 0.9741 4753 837.8014464929 0.9861 2057 1116.4251238190 0.9212 931 1449.3575752610 0.8910 7365 560.2436976641 0.9914 6552 945.1211462132 0.9625 3861 886.3453911529 0.9770 2229 1249.0208856589 0.9308 950 1523.4469769702 0.9162 3018 1183.7242691662 0.8804 4963 847.5014578522 0.9670 4235 1661.3277396232 0.9277 4894 889.6538190630 0.9738
40 6455 532.9958250121 0.9843 8462 857.5069356067 0.9741 5333 837.8014464929 0.9861 2387 1116.4251238190 0.9212 1108 1448.5199444736 0.8916 7965 560.2436976641 0.9914 7035 945.1211462132 0.9625 4153 886.3453911529 0.9770 2593 1247.6804223996 0.9318 1126 1501.9061728849 0.9294 3551 1183.7242691662 0.8804 5740 847.5014578522 0.9670 4869 1661.1405334707 0.9278 5308 889.6538190630 0.9738
45 6982 532.9958250121 0.9843 8986 857.5069356067 0.9741 6100 837.7420640349 0.9862 2716 1116.4251238190 0.9212 1286 1445.8120716385 0.8932 8568 560.2436976641 0.9914 7531 945.1211462132 0.9625 4440 886.3453911529 0.9770 2956 1244.0977830404 0.9345 1295 1499.9109849992 0.9306 3889 1183.7242691662 0.8804 6176 847.5014578522 0.9670 5489 1661.1405334707 0.9278 5661 889.6538190630 0.9738
50 7428 532.9958250121 0.9843 9396 857.5069356067 0.9741 6599 837.7420640349 0.9862 2917 1116.4251238190 0.9212 1463 1442.5158343812 0.8953 9153 560.2436976641 0.9914 7951 945.1211462132 0.9625 4731 886.3453911529 0.9770 3321 1243.9051074447 0.9346 1484 1496.6418517561 0.9327 4226 1183.7242691662 0.8804 6848 845.1406398324 0.9697 6135 1660.8989950615 0.9279 6041 889.6538190630 0.9738
55 7888 532.9958250121 0.9843 9809 857.5069356067 0.9741 6957 837.7420640349 0.9862 3110 1116.4251238190 0.9212 1644 1441.3536661590 0.8960 9653 560.2436976641 0.9914 8368 945.1211462132 0.9625 4974 886.3453911529 0.9770 3641 1243.9051074447 0.9346 1669 1495.6771810868 0.9333 4543 1183.7242691662 0.8804 7544 845.1406398324 0.9697 6789 1619.0485246351 0.9519 6360 889.6538190630 0.9738
60 8331 532.9958250121 0.9843 10197 857.5069356067 0.9741 7323 837.7420640349 0.9862 3372 1116.2762490171 0.9213 1828 1440.6972155953 0.8964 10146 560.2436976641 0.9914 10077 942.9718025726 0.9647 5198 886.3453911529 0.9770 4013 1243.9051074447 0.9346 1854 1490.4856224190 0.9365 4767 1183.7242691662 0.8804 7962 845.1406398324 0.9697 7446 1617.3936189986 0.9529 6655 889.6538190630 0.9738
