140 570 1054.5448874316 0.9752 309 1376.6972478329 0.9381 1861 1266.9388362660 0.0000 552 1187.4949528755 0.9790 291 2347.6762595562 0.0000 922 1527.2214630918 0.0000 857 1549.5601726747 0.9946
145 591 1054.5448874316 0.9752 320 1376.6972478329 0.9381 1928 1266.9388362660 0.0000 570 1187.4949528755 0.9790 301 2347.6762595562 0.0000 955 1527.2214630918 0.0000 888 1549.5601726747 0.9946
150 611 1054.5448874316 0.9752 332 1376.6972478329 0.9381 1995 1266.9388362660 0.0000 589 1187.4949528755 0.9790 312 2347.6762595562 0.0000 987 1527.2214630918 0.0000 920 1549.5601726747 0.9946
155 631 1054.5448874316 0.9752 342 1375.9777285719 0.9386 2058 1266.9388362660 0.0000 609 1187.4949528755 0.9790 322 2347.6762595562 0.0000 1020 1527.2214630918 0.0000 951 1549.5601726747 0.9946
160 652 1054.5448874316 0.9752 353 1375.9777285719 0.9386 2125 1266.9388362660 0.0000 629 1187.4949528755 0.9790 332 2347.6762595562 0.0000 1052 1527.2214630918 0.0000 982 1549.5601726747 0.9946
165 672 1054.5448874316 0.9752 364 1375.9777285719 0.9386 2193 1266.9388362660 0.0000 650 1187.4949528755 0.9790 342 2347.6762595562 0.0000 1086 1527.2214630918 0.0000 1013 1549.5601726747 0.9946
170 693 1054.5448874316 0.9752 376 1375.9777285719 0.9386 2262 1266.9388362660 0.0000 670 1187.4949528755 0.9790 352 2347.6762595562 0.0000 1118 1527.2214630918 0.0000 1043 1549.5601726747 0.9946
175 714 1054.5448874316 0.9752 387 1375.9777285719 0.9386 2330 1266.9388362660 0.0000 690 1187.4949528755 0.9790 361 2347.6762595562 0.0000 1151 1527.2214630918 0.0000 1075 1549.5601726747 0.9946
180 734 1054.5448874316 0.9752 398 1375.9777285719 0.9386 2398 1266.9388362660 0.0000 709 1187.4949528755 0.9790 371 2347.6762595562 0.0000 1182 1527.2214630918 0.0000 1106 1549.5601726747 0.9946
185 755 1054.5448874316 0.9752 410 1375.6312914247 0.9388 2464 1266.9388362660 0.0000 730 1187.4949528755 0.9790 381 2347.6762595562 0.0000 1215 1527.2214630918 0.0000 1136 1549.5601726747 0.9946
190 776 1054.5448874316 0.9752 421 1375.6312914247 0.9388 2533 1266.9388362660 0.0000 749 1187.4949528755 0.9790 392 2347.6762595562 0.0000 1248 1527.2214630918 0.0000 1157 1549.5601726747 0.9946
195 797 1051.6466193173 0.9779 432 1375.4141056606 0.9390 2601 1266.9388362660 0.0000 768 1187.4949528755 0.9790 402 2347.6762595562 0.0000 1282 1527.2214630918 0.0000 1188 1549.5601726747 0.9946
200 817 1050.9008526134 0.9786 442 1375.4141056606 0.9390 2670 1266.9388362660 0.0000 788 1187.4949528755 0.9790 413 2347.6762595562 0.0000 1314 1527.2214630918 0.0000 1219 1549.5601726747 0.9946
205 838 1050.9008526134 0.9786 453 1374.8663549734 0.9393 2737 1266.9388362660 0.0000 808 1187.4949528755 0.9790 423 2347.6762595562 0.0000 1348 1527.2214630918 0.0000 1251 1549.5601726747 0.9946
210 859 1050.7845446681 0.9787 464 1371.7439553834 0.9415 2804 1266.9388362660 0.0000 828 1187.4949528755 0.9790 434 2347.6762595562 0.0000 1378 1527.2214630918 0.0000 1282 1549.5601726747 0.9946
215 879 1049.8556175963 0.9796 475 1371.7439553834 0.9415 2869 1266.9388362660 0.0000 849 1187.4949528755 0.9790 444 2347.6762595562 0.0000 1411 1527.2214630918 0.0000 1313 1549.5601726747 0.9946
220 900 1049.8556175963 0.9796 486 1371.3153818093 0.9418 2938 1266.9388362660 0.0000 869 1187.4949528755 0.9790 455 2347.6762595562 0.0000 1441 1055.3390629131 0.9875 1345 1549.5601726747 0.9946
225 921 1049.8556175963 0.9796 497 1371.3153818093 0.9418 3006 1266.9388362660 0.0000 888 1187.4949528755 0.9790 465 2347.6762595562 0.0000 1475 1055.3390629131 0.9875 1376 1549.5601726747 0.9946
230 941 1049.8556175963 0.9796 508 1371.3153818093 0.9418 3074 1266.9388362660 0.0000 908 1187.4949528755 0.9790 476 2347.6762595562 0.0000 1507 1055.3390629131 0.9875 1407 1549.5601726747 0.9946
235 962 1049.8556175963 0.9796 519 1369.6993129202 0.9429 3140 1266.9388362660 0.0000 929 1187.4949528755 0.9790 485 2347.6762595562 0.0000 1541 1055.3390629131 0.9875 1437 1549.5601726747 0.9946
240 983 1049.8556175963 0.9796 530 1369.6993129202 0.9429 3208 1266.9388362660 0.0000 949 1187.4949528755 0.9790 496 2347.6762595562 0.0000 1573 1055.3390629131 0.9875 1469 1549.5601726747 0.9946
245 1003 1049.8556175963 0.9796 541 1369.6993129202 0.9429 3274 1266.9388362660 0.0000 969 1187.4949528755 0.9790 506 2347.6762595562 0.0000 1607 1055.3390629131 0.9875 1500 1549.5601726747 0.9946
250 1024 1049.8556175963 0.9796 552 1369.6993129202 0.9429 3341 1266.9388362660 0.0000 989 1187.4949528755 0.9790 516 2347.6762595562 0.0000 1638 1055.3390629131 0.9875 1531 1549.5601726747 0.9946
255 1045 1049.8556175963 0.9796 562 1369.6993129202 0.9429 3408 1266.9388362660 0.0000 1010 1187.4949528755 0.9790 527 2347.6762595562 0.0000 1671 1055.2162531742 0.9876 1561 1549.5601726747 0.9946
260 1066 1049.8556175963 0.9796 573 1368.3538967111 0.9438 3473 1266.9388362660 0.0000 1030 1187.4949528755 0.9790 538 2347.6762595562 0.0000 1704 1055.2162531742 0.9876 1592 1549.5601726747 0.9946
265 1086 1049.8556175963 0.9796 585 1365.3008237008 0.9459 3540 1266.9388362660 0.0000 1051 1187.4949528755 0.9790 548 2347.6762595562 0.0000 1737 1055.2162531742 0.9876 1623 1549.5601726747 0.9946
270 1107 1049.8556175963 0.9796 596 1364.2920645677 0.9466 3608 1266.9388362660 0.0000 1069 1187.4949528755 0.9790 559 2347.6762595562 0.0000 1770 1055.2162531742 0.9876 1654 1549.5601726747 0.9946
275 1128 1049.8556175963 0.9796 607 1364.1870160495 0.9467 3675 1266.9388362660 0.0000 1089 1187.4949528755 0.9790 569 2347.6762595562 0.0000 1802 1055.2162531742 0.9876 1685 1549.5601726747 0.9946
280 1148 1049.8556175963 0.9796 617 1361.6932251558 0.9484 3738 1266.9388362660 0.0000 1111 1187.4949528755 0.9790 580 2347.6762595562 0.0000 1835 1055.2162531742 0.9876 1716 1549.5601726747 0.9946
285 1168 1049.8556175963 0.9796 628 1361.6932251558 0.9484 3806 1266.9388362660 0.0000 1130 1187.4949528755 0.9790 591 2347.6762595562 0.0000 1868 1055.2162531742 0.9876 1746 1549.5601726747 0.9946
290 1189 1049.8556175963 0.9796 639 1361.6932251558 0.9484 3875 1266.9388362660 0.0000 1151 1187.4949528755 0.9790 601 2347.6762595562 0.0000 1901 1055.2162531742 0.9876 1777 1549.5601726747 0.9946
295 1210 1049.8556175963 0.9796 650 1361.6932251558 0.9484 3944 1266.9388362660 0.0000 1172 1187.4949528755 0.9790 609 2347.6762595562 0.0000 1935 1055.2162531742 0.9876 1807 1549.5601726747 0.9946
300 1230 1049.8556175963 0.9796 661 1361.6932251558 0.9484 4013 1266.9388362660 0.0000 1193 1187.4949528755 0.9790 619 2347.6762595562 0.0000 1967 1055.2162531742 0.9876 1838 1549.5601726747 0.9946
305 1251 1049.8556175963 0.9796 672 1361.6932251558 0.9484 4081 1266.9388362660 0.0000 1213 1187.4949528755 0.9790 630 1461.5049390723 0.9551 2001 1055.2162531742 0.9876 1868 1549.5601726747 0.9946
310 1271 1049.8556175963 0.9796 683 1361.6932251558 0.9484 4151 1266.9388362660 0.0000 1233 1187.4949528755 0.9790 641 1461.5049390723 0.9551 2033 1055.2162531742 0.9876 1899 1549.5601726747 0.9946
315 1292 1049.8556175963 0.9796 695 1360.4335456448 0.9493 4218 1266.9388362660 0.0000 1254 1187.4949528755 0.9790 651 1461.5049390723 0.9551 2066 1055.2162531742 0.9876 1930 1549.5601726747 0.9946
320 1313 1049.8556175963 0.9796 705 1357.5451979783 0.9513 4288 1266.9388362660 0.0000 1274 1187.4949528755 0.9790 661 1461.5049390723 0.9551 2099 1055.2162531742 0.9876 1960 1549.5601726747 0.9946
325 1333 1049.8556175963 0.9796 716 1357.5451979783 0.9513 4356 1266.9388362660 0.0000 1295 1187.4949528755 0.9790 672 1461.5049390723 0.9551 2132 1055.2162531742 0.9876 1991 1549.5601726747 0.9946
330 1354 1049.8556175963 0.9796 727 1356.3698609663 0.9521 4425 1266.9388362660 0.0000 1315 1187.4949528755 0.9790 683 1461.5049390723 0.9551 2165 1055.2162531742 0.9876 2022 1549.5601726747 0.9946
335 1374 1049.8556175963 0.9796 738 1356.0405672759 0.9524 4493 1266.9388362660 0.0000 1336 1187.4949528755 0.9790 693 1461.5049390723 0.9551 2199 1055.2162531742 0.9876 2053 1549.5601726747 0.9946
340 1395 1049.8556175963 0.9796 749 1356.0405672759 0.9524 4563 1266.9388362660 0.0000 1357 1187.4949528755 0.9790 703 1461.5049390723 0.9551 2230 1055.2162531742 0.9876 2083 1549.3252791303 0.9947
345 1415 1049.8556175963 0.9796 760 1356.0405672759 0.9524 4632 1266.9388362660 0.0000 1378 1187.4949528755 0.9790 714 1461.5049390723 0.9551 2263 1055.2162531742 0.9876 2114 1549.3252791303 0.9947
350 1436 1049.8556175963 0.9796 771 1356.0405672759 0.9524 4699 1266.9388362660 0.0000 1399 1187.4949528755 0.9790 724 1461.5049390723 0.9551 2295 1055.2162531742 0.9876 2137 1549.3252791303 0.9947
355 1457 1049.8556175963 0.9796 782 1356.0405672759 0.9524 4769 1266.9388362660 0.0000 1420 1187.4949528755 0.9790 735 1461.5049390723 0.9551 2325 1055.2162531742 0.9876 2168 1548.6453890207 0.9952
360 1477 1049.8556175963 0.9796 793 1355.6826597318 0.9526 4840 1266.9388362660 0.0000 1440 1187.4949528755 0.9790 745 1461.5049390723 0.9551 2356 1055.2162531742 0.9876 2198 1548.6453890207 0.9952
365 1498 1049.8556175963 0.9796 803 1355.6826597318 0.9526 4910 1266.9388362660 0.0000 1461 1187.4949528755 0.9790 755 1461.5049390723 0.9551 2388 1055.2162531742 0.9876 2228 1548.6453890207 0.9952
370 1519 1049.8556175963 0.9796 814 1355.6245973343 0.9527 4979 1266.9388362660 0.0000 1481 1187.4949528755 0.9790 765 1461.5049390723 0.9551 2419 1055.2162531742 0.9876 2259 1548.6453890207 0.9952
