1590, 19.833746, -635.1892028318089
1600, 19.95705, -635.1892028318089
1610, 20.078768, -635.1892028318089
1620, 20.200354, -621.7336938448743
1630, 20.328487, -621.7336938448743
1640, 20.452582, -621.7336938448743
1650, 20.57794, -621.7336938448743
1660, 20.699121, -621.7336938448743
1670, 20.826741, -621.7336938448743
1680, 20.952041, -621.7336938448743
1690, 21.075268, -621.7336938448743
1700, 21.198439, -621.7336938448743
1710, 21.322041, -621.7336938448743
1720, 21.444196, -621.7336938448743
1730, 21.568035, -621.7336938448743
1740, 21.689783, -621.7336938448743
1750, 21.810596, -621.7336938448743
1760, 21.932719, -621.7336938448743
1770, 22.052711, -621.7336938448743
1780, 22.177143, -621.7336938448743
1790, 22.304697, -621.7336938448743
1800, 22.426153, -621.7336938448743
1810, 22.547667, -621.7336938448743
1820, 22.669093, -621.7336938448743
1830, 22.792139, -621.7336938448743
1840, 22.915715, -621.7336938448743
1850, 23.039815, -621.7336938448743
1860, 23.162043, -621.7336938448743
1870, 23.282909, -621.7336938448743
1880, 23.406175, -621.7336938448743
1890, 23.527128, -621.7336938448743
1900, 23.648597, -621.7336938448743
1910, 23.766748, -621.7336938448743
1920, 23.891886, -621.7336938448743
1930, 24.020238, -621.7336938448743
1940, 24.139122, -621.7336938448743
1950, 24.260378, -621.7336938448743
1960, 24.395517, -621.7336938448743
1970, 24.519768, -621.7336938448743
1980, 24.643807, -621.7336938448743
1990, 24.766392, -621.7336938448743
2000, 24.890986, -621.7336938448743
2010, 25.016934, -621.7336938448743
2020, 25.135265, -621.7336938448743
2030, 25.258662, -621.7336938448743
2040, 25.381653, -621.7336938448743
2050, 25.505687, -621.7336938448743
2060, 25.627235, -621.7336938448743
2070, 25.752801, -621.7336938448743
2080, 25.872886, -621.7336938448743
2090, 25.994761, -621.7336938448743
2100, 26.121059, -621.7336938448743
2110, 26.255484, -621.7336938448743
2120, 26.385659, -621.7336938448743
2130, 26.508348, -621.7336938448743
2140, 26.629876, -621.7336938448743
2150, 26.754946, -621.7336938448743
2160, 26.875585, -621.7336938448743
2170, 26.997237, -621.7336938448743
2180, 27.119265, -621.7336938448743
2190, 27.242033, -621.7336938448743
2200, 27.373194, -621.7336938448743
2210, 27.500292, -621.7336938448743
2220, 27.622904, -621.7336938448743
2230, 27.744279, -621.7336938448743
2240, 27.868167, -621.7336938448743
2250, 28.006317, -621.7336938448743
2260, 28.127799, -621.7336938448743
2270, 28.250822, -621.7336938448743
2280, 28.378711, -621.7336938448743
2290, 28.523551, -621.7336938448743
2300, 28.655008, -621.7336938448743
2310, 28.784199, -621.7336938448743
2320, 28.906166, -621.7336938448743
2330, 29.048523, -621.7336938448743
2340, 29.169975, -621.7336938448743
2350, 29.29465, -621.7336938448743
2360, 29.41793, -621.7336938448743
2370, 29.556333, -621.7336938448743
2380, 29.680798, -621.7336938448743
2390, 29.799808, -621.7336938448743
2400, 29.925501, -621.7336938448743
2410, 30.058791, -621.7336938448743
2420, 30.187535, -621.7336938448743
2430, 30.311789, -621.7336938448743
2440, 30.437419, -621.7336938448743
2450, 30.581609, -621.7336938448743
2460, 30.705019, -621.7336938448743
2470, 30.826873, -621.7336938448743
2480, 30.946953, -621.7336938448743
2490, 31.085156, -621.7336938448743
2500, 31.226306, -621.7336938448743
2510, 31.346982, -621.7336938448743
2520, 31.471634, -621.7336938448743
2530, 31.619299, -621.7336938448743
2540, 31.757529, -621.7336938448743
2550, 31.880154, -621.7336938448743
2560, 32.000538, -621.7336938448743
2570, 32.123455, -621.7336938448743
2580, 32.283055, -621.7336938448743
2590, 32.414117, -621.7336938448743
2600, 32.537834, -621.7336938448743
2610, 32.659764, -621.7336938448743
2620, 32.811012, -621.7336938448743
2630, 32.931874, -621.7336938448743
2640, 33.056042, -621.7336938448743
2650, 33.17752, -621.7336938448743
2660, 33.300013, -621.7336938448743
2670, 33.424113, -621.7336938448743
2680, 33.547484, -621.7336938448743
2690, 33.668209, -621.7336938448743
2700, 33.791149, -621.7336938448743
2710, 33.914056, -621.7336938448743
2720, 34.038027, -621.7336938448743
2730, 34.163802, -621.7336938448743
2740, 34.292486, -621.7336938448743
2750, 34.416119, -621.7336938448743
2760, 34.540612, -621.7336938448743
2770, 34.664036, -621.7336938448743
2780, 34.787252, -621.7336938448743
2790, 34.911064, -621.7336938448743
2800, 35.034949, -621.7336938448743
2810, 35.158231, -621.7336938448743
2820, 35.278786, -621.7336938448743
2830, 35.398979, -621.7336938448743
2840, 35.521266, -621.7336938448743
2850, 35.644156, -621.7336938448743
2860, 35.771768, -621.7336938448743
2870, 35.896311, -621.7336938448743
2880, 36.022359, -621.7336938448743
2890, 36.141387, -621.7336938448743
2900, 36.268187, -621.7336938448743
2910, 36.398818, -621.7336938448743
2920, 36.518931, -621.7336938448743
2930, 36.642678, -621.7336938448743
2940, 36.762958, -621.7336938448743
2950, 36.88905, -621.7336938448743
2960, 37.011474, -621.7336938448743
2970, 37.136667, -621.7336938448743
2980, 37.267354, -621.7336938448743
2990, 37.389124, -621.7336938448743
3000, 37.5092, -621.7336938448743
3010, 37.627385, -621.7336938448743
3020, 37.754742, -621.7336938448743
3030, 37.876115, -621.7336938448743
3040, 37.998058, -621.7336938448743
3050, 38.118555, -621.7336938448743
3060, 38.240794, -621.7336938448743
3070, 38.371576, -621.7336938448743
3080, 38.495176, -621.7336938448743
3090, 38.619476, -621.7336938448743
3100, 38.738224, -621.7336938448743
3110, 38.863107, -621.7336938448743
3120, 38.988953, -621.7336938448743
3130, 39.111239, -621.7336938448743
3140, 39.230864, -621.7336938448743
3150, 39.351077, -621.7336938448743
3160, 39.478261, -621.7336938448743
3170, 39.596626, -621.7336938448743
3180, 39.717103, -621.7336938448743
3190, 39.838767, -621.7336938448743
3200, 39.961744, -621.7336938448743
3210, 40.0839, -621.7336938448743
3220, 40.209026, -621.7336938448743
3230, 40.449525, -621.7336938448743
3240, 40.572845, -621.7336938448743
3250, 40.694141, -621.7336938448743
3260, 40.817813, -621.7336938448743
3270, 40.93991, -621.7336938448743
3280, 41.059827, -621.7336938448743
3290, 41.182653, -621.7336938448743
3300, 41.305048, -621.7336938448743
3310, 41.425558, -621.7336938448743
3320, 41.547543, -621.7336938448743
3330, 41.671275, -621.7336938448743
3340, 41.795768, -621.7336938448743
3350, 41.919736, -621.7336938448743
3360, 42.043912, -621.7336938448743
3370, 42.161995, -621.7336938448743
3380, 42.287112, -621.7336938448743
3390, 42.413401, -621.7336938448743
3400, 42.54454, -621.7336938448743
3410, 42.677668, -621.7336938448743
3420, 42.801862, -621.7336938448743
3430, 42.91994, -621.7336938448743
3440, 43.038972, -621.7336938448743
3450, 43.161164, -621.7336938448743
3460, 43.283529, -621.7336938448743
3470, 43.404849, -621.7336938448743
3480, 43.532395, -621.7336938448743
3490, 43.654646, -621.7336938448743
3500, 43.776394, -621.7336938448743
3510, 43.898046, -621.7336938448743
3520, 44.021302, -621.7336938448743
3530, 44.148329, -621.7336938448743
3540, 44.270093, -621.7336938448743
3550, 44.398451, -621.7336938448743
3560, 44.521423, -621.7336938448743
3570, 44.647745, -621.7336938448743
3580, 44.770898, -621.7336938448743
3590, 44.893004, -621.7336938448743
3600, 45.017728, -621.7336938448743
3610, 45.139189, -621.7336938448743
3620, 45.284235, -621.7336938448743
3630, 45.405964, -621.7336938448743
3640, 45.530767, -621.7336938448743
3650, 45.651622, -621.7336938448743
3660, 45.775442, -621.7336938448743
3670, 45.898664, -621.7336938448743
3680, 46.023098, -621.7336938448743
3690, 46.157882, -621.7336938448743
3700, 46.282927, -621.7336938448743
3710, 46.407989, -621.7336938448743
3720, 46.530291, -621.7336938448743
3730, 46.649134, -621.7336938448743
3740, 46.77111, -621.7336938448743
3750, 46.893147, -621.7336938448743
3760, 47.012481, -621.7336938448743
3770, 47.134452, -621.7336938448743
3780, 47.256624, -621.7336938448743
3790, 47.381551, -621.7336938448743
3800, 47.504867, -621.7336938448743
3810, 47.624437, -621.7336938448743
3820, 47.746428, -621.7336938448743
3830, 47.862725, -621.7336938448743
3840, 47.985974, -621.7336938448743
3850, 48.109927, -621.7336938448743
3860, 48.232291, -621.7336938448743
3870, 48.355923, -621.7336938448743
3880, 48.474291, -621.7336938448743
3890, 48.595329, -621.7336938448743
3900, 48.716725, -621.7336938448743
3910, 48.83908, -621.7336938448743
3920, 48.962715, -621.7336938448743
3930, 49.085115, -621.7336938448743
3940, 49.203485, -621.7336938448743
3950, 49.325054, -621.7336938448743
3960, 49.44736, -621.7336938448743
3970, 49.56583, -621.7336938448743
3980, 49.688216, -621.7336938448743
3990, 49.811098, -621.7336938448743
4000, 49.931378, -621.7336938448743
4010, 50.05559, -621.7336938448743
4020, 50.175556, -621.7336938448743
4030, 50.29781, -621.7336938448743
4040, 50.425994, -621.7336938448743
4050, 50.548489, -621.7336938448743
4060, 50.67337, -621.7336938448743
4070, 50.796901, -621.7336938448743
4080, 50.919596, -621.7336938448743
4090, 51.038548, -621.7336938448743
4100, 51.161435, -621.7336938448743
4110, 51.282488, -621.7336938448743
4120, 51.404164, -621.7336938448743
4130, 51.526812, -621.7336938448743
4140, 51.643269, -621.7336938448743
4150, 51.766932, -621.7336938448743
4160, 51.889215, -621.7336938448743
4170, 52.012946, -621.7336938448743
4180, 52.132029, -621.7336938448743
4190, 52.253553, -621.7336938448743
4200, 52.382722, -621.7336938448743
4210, 52.504604, -621.7336938448743
4220, 52.626047, -621.7336938448743
4230, 52.747266, -621.7336938448743
4240, 52.869554, -621.7336938448743
4250, 52.987022, -621.7336938448743
4260, 53.111286, -621.7336938448743
4270, 53.235322, -621.7336938448743
4280, 53.359502, -621.7336938448743
4290, 53.481082, -621.7336938448743
4300, 53.604922, -621.7336938448743
4310, 53.72908, -621.7336938448743
4320, 53.848675, -621.7336938448743
4330, 53.969502, -621.7336938448743
4340, 54.091159, -621.7336938448743
4350, 54.212288, -621.7336938448743
4360, 54.344189, -621.7336938448743
4370, 54.465848, -621.7336938448743
4380, 54.58928, -621.7336938448743
4390, 54.714769, -621.7336938448743
4400, 54.841288, -621.7336938448743
4410, 54.968194, -621.7336938448743
4420, 55.087877, -621.7336938448743
4430, 55.209522, -621.7336938448743
4440, 55.333008, -621.7336938448743
4450, 55.453124, -621.7336938448743
4460, 55.577085, -621.7336938448743
4470, 55.700251, -621.7336938448743
4480, 55.825115, -621.7336938448743
4490, 55.947139, -621.7336938448743
4500, 56.071585, -621.7336938448743
4510, 56.195296, -621.7336938448743
4520, 56.318481, -621.7336938448743
4530, 56.445488, -621.7336938448743
4540, 56.570072, -621.7336938448743
4550, 56.693655, -621.7336938448743
4560, 56.814081, -621.7336938448743
4570, 56.935196, -621.7336938448743
4580, 57.054272, -621.7336938448743
4590, 57.179542, -621.7336938448743
4600, 57.299216, -621.7336938448743
4610, 57.423594, -621.7336938448743
4620, 57.547493, -621.7336938448743
4630, 57.665532, -621.7336938448743
4640, 57.788132, -621.7336938448743
4650, 57.907258, -621.7336938448743
4660, 58.028786, -621.7336938448743
4670, 58.151254, -621.7336938448743
4680, 58.277191, -621.7336938448743
4690, 58.403743, -621.7336938448743
4700, 58.524561, -621.7336938448743
4710, 58.647427, -621.7336938448743
4720, 58.767648, -621.7336938448743
4730, 58.893742, -621.7336938448743
4740, 59.020008, -621.7336938448743
4750, 59.145096, -621.7336938448743
4760, 59.268366, -621.7336938448743
4770, 59.387847, -621.7336938448743
4780, 59.513401, -621.7336938448743
4790, 59.635095, -621.7336938448743
4800, 59.755397, -621.7336938448743
4810, 59.875126, -621.7336938448743
4820, 60.006759, -621.7336938448743
4830, 60.139558, -621.7336938448743
4840, 60.273473, -621.7336938448743
4850, 60.399925, -621.7336938448743
4860, 60.522118, -621.7336938448743
4870, 60.645365, -621.7336938448743
4880, 60.767954, -621.7336938448743
4890, 60.89641, -621.7336938448743
4900, 61.017981, -621.7336938448743
4910, 61.140103, -621.7336938448743
4920, 61.263016, -621.7336938448743
4930, 61.383916, -621.7336938448743
4940, 61.509196, -621.7336938448743
4950, 61.631023, -621.7336938448743
4960, 61.753178, -621.7336938448743
4970, 61.876529, -621.7336938448743
4980, 62.001467, -621.7336938448743
4990, 62.120939, -621.7336938448743
