50 385 1054.0650594243 0.9757 112 1401.3942393148 0.9215 2901 1214.8693552683 0.0000 680 1192.9654512715 0.9745 144 2173.1794443863 0.0000 1059 1061.4349651459 0.9818 1114 1564.8818036761 0.9848
55 474 1051.6202944996 0.9779 131 1399.0562326207 0.9231 3189 1214.8693552683 0.0000 777 1192.9654512715 0.9745 171 2173.1794443863 0.0000 1196 1061.4349651459 0.9818 1248 1564.8818036761 0.9848
60 565 1044.6705152465 0.9844 150 1398.0126549833 0.9238 3480 1214.8693552683 0.0000 875 1192.9654512715 0.9745 200 2173.1794443863 0.0000 1342 1061.4349651459 0.9818 1380 1564.1845049834 0.9853
65 656 1044.6705152465 0.9844 189 1397.9959076058 0.9238 3776 915.6357815177 0.9935 969 1180.5364891388 0.9848 245 2173.1794443863 0.0000 1484 1061.4349651459 0.9818 1513 1564.1845049834 0.9853
70 741 1044.6705152465 0.9844 236 1389.6304996589 0.9293 4068 915.6357815177 0.9935 1066 1180.4772445621 0.9848 291 2173.1794443863 0.0000 1630 1061.4349651459 0.9818 1646 1563.7225377415 0.9856
75 828 1044.6705152465 0.9844 286 1388.7015674708 0.9300 4362 915.6357815177 0.9935 1167 1180.4772445621 0.9848 338 2173.1794443863 0.0000 1768 1061.4349651459 0.9818 1779 1558.7355055613 0.9887
80 917 1044.6705152465 0.9844 333 1383.9178469205 0.9332 4651 915.6357815177 0.9935 1269 1180.4772445621 0.9848 384 2173.1794443863 0.0000 1913 1061.4349651459 0.9818 1912 1558.7355055613 0.9887
85 1008 1044.6705152465 0.9844 382 1373.5188448303 0.9402 4926 915.6357815177 0.9935 1370 1180.4772445621 0.9848 431 1500.5960347755 0.9302 2060 1061.4349651459 0.9818 2049 1558.7355055613 0.9887
90 1099 1044.6705152465 0.9844 427 1372.0314489335 0.9413 5225 915.6357815177 0.9935 1475 1180.4772445621 0.9848 480 1495.8951558640 0.9331 2205 1061.4349651459 0.9818 2181 1558.7355055613 0.9887
95 1188 1044.6705152465 0.9844 473 1369.1053007023 0.9433 5516 915.6357815177 0.9935 1576 1180.4772445621 0.9848 528 1493.2623431481 0.9348 2349 1061.4349651459 0.9818 2314 1558.7355055613 0.9887
100 1280 1044.6705152465 0.9844 518 1369.1053007023 0.9433 5813 915.6357815177 0.9935 1679 1180.4772445621 0.9848 573 1487.5958362923 0.9383 2495 1061.4349651459 0.9818 2447 1558.7355055613 0.9887
105 1370 1044.6705152465 0.9844 564 1369.1053007023 0.9433 6099 915.6357815177 0.9935 1786 1180.4772445621 0.9848 618 1484.5508410009 0.9403 2640 1061.4349651459 0.9818 2581 1558.7355055613 0.9887
110 1454 1044.6705152465 0.9844 612 1364.4426654339 0.9465 6395 915.6357815177 0.9935 1890 1180.4772445621 0.9848 662 1484.5508410009 0.9403 2788 1061.4349651459 0.9818 2716 1558.7355055613 0.9887
115 1526 1044.6705152465 0.9844 663 1362.1873664899 0.9481 6692 915.6357815177 0.9935 1993 1180.4772445621 0.9848 709 1484.5508410009 0.9403 2932 1061.4349651459 0.9818 2850 1558.7355055613 0.9887
120 1606 1044.6705152465 0.9844 713 1362.1873664899 0.9481 6991 915.6357815177 0.9935 2098 1180.4772445621 0.9848 755 1484.5508410009 0.9403 3080 1061.4349651459 0.9818 2984 1558.7355055613 0.9887
125 1695 1044.6705152465 0.9844 758 1362.1873664899 0.9481 7280 915.6357815177 0.9935 2200 1180.4772445621 0.9848 801 1484.5508410009 0.9403 3227 1061.4349651459 0.9818 3117 1558.7355055613 0.9887
130 1786 1044.6705152465 0.9844 806 1362.1873664899 0.9481 7575 915.6357815177 0.9935 2304 1180.4772445621 0.9848 845 1484.5508410009 0.9403 3374 1061.4349651459 0.9818 3249 1558.7355055613 0.9887
135 1874 1044.6705152465 0.9844 858 1361.0218297399 0.9489 7867 915.6357815177 0.9935 2403 1180.4772445621 0.9848 890 1484.5508410009 0.9403 3509 1055.2162531742 0.9876 3375 1558.7355055613 0.9887
140 1966 1044.6705152465 0.9844 906 1360.9730048491 0.9489 8163 915.6357815177 0.9935 2511 1180.4772445621 0.9848 934 1484.5508410009 0.9403 3644 1055.2162531742 0.9876 3509 1551.8040193610 0.9931
145 2053 1044.6705152465 0.9844 957 1360.9730048491 0.9489 8455 915.6357815177 0.9935 2615 1180.4772445621 0.9848 979 1484.5508410009 0.9403 3791 1055.2162531742 0.9876 3642 1551.7664125142 0.9932
150 2145 1044.2522718139 0.9848 1006 1360.9730048491 0.9489 8747 915.6357815177 0.9935 2720 1180.4772445621 0.9848 1018 1484.5508410009 0.9403 3937 1055.2162531742 0.9876 3776 1551.7664125142 0.9932
155 2235 1044.2522718139 0.9848 1054 1360.9730048491 0.9489 9045 915.6357815177 0.9935 2826 1180.4772445621 0.9848 1060 1484.5508410009 0.9403 4081 1055.2162531742 0.9876 3909 1551.7664125142 0.9932
160 2325 1044.2522718139 0.9848 1102 1360.9730048491 0.9489 9341 915.6357815177 0.9935 2931 1180.4772445621 0.9848 1107 1484.5508410009 0.9403 4230 1055.2162531742 0.9876 4040 1551.7664125142 0.9932
165 2414 1044.2522718139 0.9848 1151 1360.9730048491 0.9489 9639 915.6357815177 0.9935 3033 1180.4772445621 0.9848 1150 1484.5508410009 0.9403 4373 1055.2162531742 0.9876 4163 1551.7664125142 0.9932
170 2503 1043.7193955885 0.9853 1200 1360.9730048491 0.9489 9942 915.6357815177 0.9935 3136 1180.4772445621 0.9848 1198 1484.5508410009 0.9403 4518 1055.2162531742 0.9876 4292 1551.7664125142 0.9932
175 2591 1043.7193955885 0.9853 1250 1360.9730048491 0.9489 10247 915.6357815177 0.9935 3242 1180.4772445621 0.9848 1245 1484.5508410009 0.9403 4665 1055.2162531742 0.9876 4429 1551.7664125142 0.9932
180 2683 1043.7193955885 0.9853 1299 1360.9730048491 0.9489 10547 915.6357815177 0.9935 3346 1180.4772445621 0.9848 1294 1484.5508410009 0.9403 4813 1055.2162531742 0.9876 4560 1551.7664125142 0.9932
185 2773 1043.7193955885 0.9853 1349 1360.9730048491 0.9489 10850 915.6357815177 0.9935 3449 1180.4772445621 0.9848 1340 1484.5508410009 0.9403 4957 1055.2162531742 0.9876 4691 1551.7664125142 0.9932
190 2865 1043.7193955885 0.9853 1397 1360.9730048491 0.9489 11152 915.6357815177 0.9935 3550 1180.4772445621 0.9848 1386 1484.5508410009 0.9403 5107 1055.2162531742 0.9876 4822 1551.7664125142 0.9932
195 2952 1043.7193955885 0.9853 1447 1360.9730048491 0.9489 11461 915.6357815177 0.9935 3652 1180.4772445621 0.9848 1434 1484.5508410009 0.9403 5253 1055.2162531742 0.9876 4956 1551.7664125142 0.9932
200 3041 1043.7193955885 0.9853 1494 1360.9730048491 0.9489 11763 915.6357815177 0.9935 3756 1180.4772445621 0.9848 1484 1484.5508410009 0.9403 5401 1055.2162531742 0.9876 5088 1551.7664125142 0.9932
205 3131 1043.7193955885 0.9853 1543 1360.9730048491 0.9489 12064 915.6357815177 0.9935 3857 1180.4772445621 0.9848 1532 1484.5508410009 0.9403 5547 1055.2162531742 0.9876 5220 1551.7664125142 0.9932
210 3222 1043.7193955885 0.9853 1591 1360.4531199923 0.9493 12365 915.6357815177 0.9935 3959 1180.4772445621 0.9848 1577 1484.5508410009 0.9403 5696 1055.2162531742 0.9876 5351 1551.7664125142 0.9932
215 3299 1043.7193955885 0.9853 1639 1360.4531199923 0.9493 12665 915.6357815177 0.9935 4064 1180.4772445621 0.9848 1626 1484.5508410009 0.9403 5842 1055.2162531742 0.9876 5483 1551.7664125142 0.9932
220 3382 1043.7193955885 0.9853 1689 1360.4531199923 0.9493 12969 915.6357815177 0.9935 4167 1180.4772445621 0.9848 1674 1484.5508410009 0.9403 5986 1055.2162531742 0.9876 5615 1551.7664125142 0.9932
225 3454 1043.7193955885 0.9853 1734 1360.4531199923 0.9493 13275 915.6357815177 0.9935 4268 1180.4772445621 0.9848 1722 1484.5508410009 0.9403 6128 1055.2162531742 0.9876 5747 1551.7664125142 0.9932
230 3525 1043.7193955885 0.9853 1783 1360.4531199923 0.9493 13579 915.6357815177 0.9935 4369 1180.4772445621 0.9848 1771 1484.5508410009 0.9403 6275 1055.2162531742 0.9876 5879 1551.7664125142 0.9932
235 3585 1043.7193955885 0.9853 1828 1360.4531199923 0.9493 13885 915.6357815177 0.9935 4473 1180.4772445621 0.9848 1818 1484.5508410009 0.9403 6418 1055.2162531742 0.9876 6011 1551.7664125142 0.9932
240 3661 1043.7193955885 0.9853 1873 1360.4531199923 0.9493 14189 915.6357815177 0.9935 4577 1180.4772445621 0.9848 1867 1484.5508410009 0.9403 6562 1055.2162531742 0.9876 6143 1551.7664125142 0.9932
245 3747 1043.7193955885 0.9853 1918 1360.4531199923 0.9493 14490 915.6357815177 0.9935 4678 1180.4772445621 0.9848 1912 1484.5508410009 0.9403 6707 1055.2162531742 0.9876 6275 1551.7664125142 0.9932
250 3822 1043.7193955885 0.9853 1965 1360.4531199923 0.9493 14791 915.6357815177 0.9935 4778 1171.2533670906 0.9926 1959 1484.5508410009 0.9403 6853 1055.2162531742 0.9876 6404 1551.7664125142 0.9932
255 3906 1043.7193955885 0.9853 2013 1360.4531199923 0.9493 15098 915.6357815177 0.9935 4882 1171.2533670906 0.9926 2005 1484.5508410009 0.9403 6996 1055.2162531742 0.9876 6539 1551.7664125142 0.9932
260 3980 1043.7193955885 0.9853 2053 1360.4531199923 0.9493 15402 915.6357815177 0.9935 4986 1171.2533670906 0.9926 2051 1484.5508410009 0.9403 7141 1055.2162531742 0.9876 6673 1551.7664125142 0.9932
265 4054 1043.7193955885 0.9853 2098 1360.4531199923 0.9493 15702 915.6357815177 0.9935 5087 1171.2533670906 0.9926 2099 1484.5508410009 0.9403 7288 1055.2162531742 0.9876 6806 1551.7664125142 0.9932
270 4129 1043.7193955885 0.9853 2143 1360.4531199923 0.9493 16010 915.6357815177 0.9935 5189 1171.2533670906 0.9926 2148 1484.5508410009 0.9403 7435 1055.2162531742 0.9876 6937 1551.7664125142 0.9932
275 4205 1043.7193955885 0.9853 2189 1360.4531199923 0.9493 16322 915.6357815177 0.9935 5291 1171.2533670906 0.9926 2197 1484.5508410009 0.9403 7578 1055.2162531742 0.9876 7068 1551.7664125142 0.9932
280 4285 1043.7193955885 0.9853 2233 1360.4531199923 0.9493 16629 915.6357815177 0.9935 5392 1171.2533670906 0.9926 2244 1484.5508410009 0.9403 7725 1055.2162531742 0.9876 7199 1551.7664125142 0.9932
285 4357 1043.7193955885 0.9853 2281 1360.4531199923 0.9493 16935 915.6357815177 0.9935 5494 1171.2533670906 0.9926 2292 1484.5508410009 0.9403 7867 1055.2162531742 0.9876 7332 1551.7664125142 0.9932
290 4437 1043.7193955885 0.9853 2327 1357.7949575927 0.9511 17240 912.4747474015 0.9969 5594 1171.2533670906 0.9926 2341 1484.5508410009 0.9403 8012 1055.2162531742 0.9876 7466 1551.7664125142 0.9932
295 4529 1043.7193955885 0.9853 2373 1355.8074601434 0.9525 17544 912.4747474015 0.9969 5694 1171.2533670906 0.9926 2388 1484.5508410009 0.9403 8153 1055.2162531742 0.9876 7587 1551.7664125142 0.9932
300 4617 1043.7193955885 0.9853 2420 1355.7798796239 0.9526 17851 912.4747474015 0.9969 5796 1171.2533670906 0.9926 2436 1484.5508410009 0.9403 8298 1055.2162531742 0.9876 7717 1551.7664125142 0.9932
305 4707 1043.7193955885 0.9853 2461 1352.7968018482 0.9547 18151 912.4747474015 0.9969 5900 1171.2533670906 0.9926 2484 1484.5508410009 0.9403 8440 1055.2162531742 0.9876 7850 1551.7664125142 0.9932
310 4796 1043.7193955885 0.9853 2508 1352.5290453737 0.9548 18456 912.4747474015 0.9969 6001 1171.2533670906 0.9926 2533 1484.5508410009 0.9403 8583 1055.2162531742 0.9876 7981 1551.7664125142 0.9932
315 4876 1043.7193955885 0.9853 2557 1352.5170384688 0.9548 18765 912.4747474015 0.9969 6103 1171.2533670906 0.9926 2582 1484.5508410009 0.9403 8726 1055.2162531742 0.9876 8118 1551.7664125142 0.9932
320 4949 1043.7193955885 0.9853 2604 1352.5170384688 0.9548 19072 912.4747474015 0.9969 6201 1171.2533670906 0.9926 2630 1484.5508410009 0.9403 8867 1055.2162531742 0.9876 8251 1551.7664125142 0.9932
325 5022 1043.7193955885 0.9853 2653 1352.5170384688 0.9548 19373 912.4747474015 0.9969 6296 1171.2533670906 0.9926 2678 1484.5508410009 0.9403 9010 1055.2162531742 0.9876 8381 1551.7664125142 0.9932
330 5090 1043.7193955885 0.9853 2701 1352.5170384688 0.9548 19681 912.4747474015 0.9969 6393 1171.2533670906 0.9926 2725 1484.5508410009 0.9403 9151 1055.2162531742 0.9876 8510 1551.7664125142 0.9932
335 5168 1043.7193955885 0.9853 2749 1352.5170384688 0.9548 19981 912.4747474015 0.9969 6490 1171.2533670906 0.9926 2773 1484.5508410009 0.9403 9290 1055.2162531742 0.9876 8642 1551.7664125142 0.9932
340 5259 1043.7193955885 0.9853 2794 1352.5170384688 0.9548 20289 912.4747474015 0.9969 6592 1171.2533670906 0.9926 2822 1484.5508410009 0.9403 9433 1055.2162531742 0.9876 8778 1551.7664125142 0.9932
345 5349 1043.7193955885 0.9853 2841 1352.5170384688 0.9548 20587 912.4747474015 0.9969 6686 1171.2533670906 0.9926 2870 1484.5508410009 0.9403 9574 1055.2162531742 0.9876 8912 1551.7664125142 0.9932
350 5440 1043.7193955885 0.9853 2885 1352.5170384688 0.9548 20889 912.4747474015 0.9969 6785 1171.2533670906 0.9926 2918 1484.5508410009 0.9403 9717 1055.2162531742 0.9876 9046 1551.7664125142 0.9932
355 5529 1043.7193955885 0.9853 2923 1352.5170384688 0.9548 21187 912.4747474015 0.9969 6887 1171.2533670906 0.9926 2967 1484.5508410009 0.9403 9863 1055.2162531742 0.9876 9182 1551.7664125142 0.9932
360 5618 1043.7193955885 0.9853 2970 1352.5170384688 0.9548 21484 912.4747474015 0.9969 6989 1171.2533670906 0.9926 3017 1484.5508410009 0.9403 10008 1055.2162531742 0.9876 9316 1551.7664125142 0.9932
365 5708 1042.8845880370 0.9861 3015 1352.5170384688 0.9548 21782 912.4747474015 0.9969 7093 1171.2533670906 0.9926 3065 1484.5508410009 0.9403 10144 1055.2162531742 0.9876 9450 1551.7664125142 0.9932
370 5799 1042.8845880370 0.9861 3056 1352.5170384688 0.9548 22086 912.4747474015 0.9969 7194 1171.2533670906 0.9926 3112 1484.5508410009 0.9403 10287 1055.2162531742 0.9876 9586 1551.7664125142 0.9932
375 5889 1042.8845880370 0.9861 3101 1352.5170384688 0.9548 22391 912.4747474015 0.9969 7297 1171.2533670906 0.9926 3160 1484.5508410009 0.9403 10429 1055.2162531742 0.9876 9713 1551.7664125142 0.9932
380 5979 1042.8845880370 0.9861 3147 1352.5170384688 0.9548 22685 912.4747474015 0.9969 7395 1171.2533670906 0.9926 3207 1484.5508410009 0.9403 10573 1055.2162531742 0.9876 9846 1551.7664125142 0.9932
385 6070 1042.8845880370 0.9861 3195 1352.5170384688 0.9548 22974 912.4747474015 0.9969 7497 1171.2533670906 0.9926 3253 1484.5508410009 0.9403 10716 1055.2162531742 0.9876 9982 1551.7664125142 0.9932
390 6162 1042.8845880370 0.9861 3237 1352.5170384688 0.9548 23277 912.4747474015 0.9969 7601 1171.2533670906 0.9926 3301 1484.5508410009 0.9403 10859 1055.2162531742 0.9876 10118 1551.7664125142 0.9932
395 6253 1042.8845880370 0.9861 3278 1352.5170384688 0.9548 23576 912.4747474015 0.9969 7700 1171.2533670906 0.9926 3352 1484.5508410009 0.9403 11000 1055.2162531742 0.9876 10251 1551.7664125142 0.9932
400 6345 1042.8845880370 0.9861 3326 1352.5170384688 0.9548 23880 912.4747474015 0.9969 7800 1171.2533670906 0.9926 3400 1484.5508410009 0.9403 11141 1055.2162531742 0.9876 10384 1551.7664125142 0.9932
405 6436 1042.8845880370 0.9861 3373 1352.5170384688 0.9548 24178 912.4747474015 0.9969 7902 1171.2533670906 0.9926 3449 1484.5508410009 0.9403 11280 1055.2162531742 0.9876 10520 1551.7664125142 0.9932
410 6528 1042.8845880370 0.9861 3421 1352.5170384688 0.9548 24480 912.4747474015 0.9969 7997 1171.2533670906 0.9926 3498 1484.5508410009 0.9403 11422 1055.2162531742 0.9876 10655 1551.7664125142 0.9932
415 6621 1042.8845880370 0.9861 3468 1352.5170384688 0.9548 24776 912.4747474015 0.9969 8095 1171.2533670906 0.9926 3546 1484.5508410009 0.9403 11555 1055.2162531742 0.9876 10792 1551.7664125142 0.9932
420 6709 1042.8845880370 0.9861 3515 1352.5170384688 0.9548 25076 912.4747474015 0.9969 8189 1171.2533670906 0.9926 3594 1484.5508410009 0.9403 11664 1055.2162531742 0.9876 10929 1551.7664125142 0.9932
425 6801 1042.8845880370 0.9861 3563 1352.5170384688 0.9548 25373 912.4747474015 0.9969 8282 1171.2533670906 0.9926 3642 1484.5508410009 0.9403 11792 1055.2162531742 0.9876 11065 1551.7664125142 0.9932
430 6891 1042.8845880370 0.9861 3610 1352.5170384688 0.9548 25671 912.4747474015 0.9969 8375 1171.2533670906 0.9926 3691 1484.5508410009 0.9403 11931 1055.2162531742 0.9876 11199 1551.7664125142 0.9932
435 6983 1042.8845880370 0.9861 3657 1352.5170384688 0.9548 25971 912.4747474015 0.9969 8473 1171.2533670906 0.9926 3740 1484.5508410009 0.9403 12066 1055.2162531742 0.9876 11333 1551.7664125142 0.9932
440 7075 1042.8845880370 0.9861 3703 1352.5170384688 0.9548 26267 912.4747474015 0.9969 8571 1171.2533670906 0.9926 3789 1484.5508410009 0.9403 12201 1055.2162531742 0.9876 11466 1551.7664125142 0.9932
445 7165 1042.8845880370 0.9861 3748 1352.5170384688 0.9548 26565 912.4747474015 0.9969 8668 1171.2533670906 0.9926 3838 1484.5508410009 0.9403 12343 1055.2162531742 0.9876 11599 1551.7664125142 0.9932
450 7257 1042.8845880370 0.9861 3796 1352.5170384688 0.9548 26867 912.4747474015 0.9969 8761 1171.2533670906 0.9926 3886 1484.5508410009 0.9403 12484 1055.2162531742 0.9876 11732 1551.7664125142 0.9932
455 7347 1042.8845880370 0.9861 3842 1352.5170384688 0.9548 27165 912.4747474015 0.9969 8853 1171.2533670906 0.9926 3934 1484.5508410009 0.9403 12625 1055.2162531742 0.9876 11865 1551.7664125142 0.9932
460 7440 1039.4569047231 0.9894 3891 1352.5170384688 0.9548 27470 912.4747474015 0.9969 8951 1171.2533670906 0.9926 3980 1484.5508410009 0.9403 12764 1055.2162531742 0.9876 11993 1551.7664125142 0.9932
465 7532 1039.4569047231 0.9894 3940 1352.5170384688 0.9548 27765 912.4747474015 0.9969 9053 1171.2533670906 0.9926 4025 1484.5508410009 0.9403 12898 1055.2162531742 0.9876 12127 1551.7664125142 0.9932
470 7623 1039.4569047231 0.9894 3987 1352.5170384688 0.9548 28071 912.4747474015 0.9969 9155 1171.2533670906 0.9926 4073 1484.5508410009 0.9403 13040 1055.2162531742 0.9876 12258 1551.7664125142 0.9932
475 7716 1039.4569047231 0.9894 4034 1352.5170384688 0.9548 28370 912.4747474015 0.9969 9254 1171.2533670906 0.9926 4121 1484.5508410009 0.9403 13174 1055.2162531742 0.9876 12391 1551.7664125142 0.9932
480 7807 1039.4569047231 0.9894 4080 1352.5170384688 0.9548 28668 912.4747474015 0.9969 9354 1171.2533670906 0.9926 4169 1484.5508410009 0.9403 13314 1055.2162531742 0.9876 12521 1551.7664125142 0.9932
485 7902 1039.4569047231 0.9894 4126 1352.5170384688 0.9548 28970 912.4747474015 0.9969 9453 1171.2533670906 0.9926 4218 1484.5508410009 0.9403 13455 1055.2162531742 0.9876 12651 1551.7664125142 0.9932
490 7995 1039.4569047231 0.9894 4175 1352.5170384688 0.9548 29270 912.4747474015 0.9969 9553 1171.2533670906 0.9926 4265 1484.5508410009 0.9403 13597 1055.2162531742 0.9876 12782 1551.7664125142 0.9932
495 8087 1039.4569047231 0.9894 4220 1352.5170384688 0.9548 29568 912.4747474015 0.9969 9655 1171.2533670906 0.9926 4314 1484.5508410009 0.9403 13733 1055.2162531742 0.9876 12916 1551.7664125142 0.9932
500 8179 1039.4569047231 0.9894 4269 1351.8236626725 0.9553 29870 912.4747474015 0.9969 9756 1171.2533670906 0.9926 4362 1484.5508410009 0.9403 13872 1055.2162531742 0.9876 13051 1551.7664125142 0.9932
505 8271 1039.4569047231 0.9894 4317 1351.5810219854 0.9555 30172 912.4747474015 0.9969 9856 1171.2533670906 0.9926 4411 1484.5508410009 0.9403 14010 1055.2162531742 0.9876 13183 1551.7664125142 0.9932
510 8364 1039.4569047231 0.9894 4364 1351.5810219854 0.9555 30475 912.4747474015 0.9969 9950 1171.2533670906 0.9926 4457 1484.5508410009 0.9403 14151 1055.2162531742 0.9876 13315 1551.7664125142 0.9932
515 8455 1039.4569047231 0.9894 4410 1351.5810219854 0.9555 30773 912.4747474015 0.9969 10046 1171.2533670906 0.9926 4503 1484.5508410009 0.9403 14286 1055.2162531742 0.9876 13447 1551.7664125142 0.9932
520 8549 1039.4569047231 0.9894 4456 1351.5810219854 0.9555 31074 912.4747474015 0.9969 10143 1171.2533670906 0.9926 4550 1484.5508410009 0.9403 14429 1055.2162531742 0.9876 13579 1551.3825641857 0.9934
525 8640 1039.4569047231 0.9894 4504 1351.5810219854 0.9555 31377 912.4747474015 0.9969 10236 1171.2533670906 0.9926 4596 1484.5508410009 0.9403 14568 1055.2162531742 0.9876 13714 1551.0172476581 0.9936
530 8734 1039.4569047231 0.9894 4551 1351.5810219854 0.9555 31681 912.4747474015 0.9969 10339 1171.2533670906 0.9926 4645 1484.5508410009 0.9403 14709 1055.2162531742 0.9876 13844 1551.0172476581 0.9936
535 8828 1039.4569047231 0.9894 4598 1351.5810219854 0.9555 31980 912.4747474015 0.9969 10439 1171.2533670906 0.9926 4693 1484.5508410009 0.9403 14844 1055.2162531742 0.9876 13979 1551.0172476581 0.9936
540 8920 1039.4569047231 0.9894 4641 1351.5810219854 0.9555 32279 912.4747474015 0.9969 10540 1171.2533670906 0.9926 4740 1484.5508410009 0.9403 14984 1055.2162531742 0.9876 14111 1551.0172476581 0.9936
545 9010 1039.4569047231 0.9894 4679 1351.5810219854 0.9555 32581 912.4747474015 0.9969 10640 1171.2533670906 0.9926 4789 1484.5508410009 0.9403 15122 1055.2162531742 0.9876 14245 1551.0172476581 0.9936
550 9100 1039.4569047231 0.9894 4721 1351.5810219854 0.9555 32879 912.4747474015 0.9969 10739 1171.2533670906 0.9926 4836 1484.5508410009 0.9403 15259 1055.2162531742 0.9876 14378 1551.0172476581 0.9936
555 9192 1039.4569047231 0.9894 4768 1351.5810219854 0.9555 33178 912.4747474015 0.9969 10830 1171.2533670906 0.9926 4884 1484.5508410009 0.9403 15391 1055.2162531742 0.9876 14515 1551.0172476581 0.9936
560 9283 1039.4569047231 0.9894 4812 1351.5810219854 0.9555 33478 912.4747474015 0.9969 10900 1171.2533670906 0.9926 4932 1484.5508410009 0.9403 15524 1055.2162531742 0.9876 14645 1551.0172476581 0.9936
565 9374 1039.4569047231 0.9894 4857 1351.5810219854 0.9555 33783 912.4747474015 0.9969 10988 1171.2533670906 0.9926 4980 1484.5508410009 0.9403 15662 1055.2162531742 0.9876 14779 1551.0172476581 0.9936
570 9464 1039.4569047231 0.9894 4902 1351.5810219854 0.9555 34085 912.4747474015 0.9969 11065 1171.2533670906 0.9926 5029 1484.5508410009 0.9403 15798 1055.2162531742 0.9876 14911 1551.0172476581 0.9936
575 9554 1039.4569047231 0.9894 4946 1351.5810219854 0.9555 34379 912.4747474015 0.9969 11151 1171.2533670906 0.9926 5079 1484.5508410009 0.9403 15928 1055.2162531742 0.9876 15042 1551.0172476581 0.9936
580 9646 1038.8773025198 0.9899 4989 1351.5810219854 0.9555 34679 912.4747474015 0.9969 11239 1171.2533670906 0.9926 5128 1484.5508410009 0.9403 16069 1055.2162531742 0.9876 15175 1551.0172476581 0.9936
585 9738 1038.8773025198 0.9899 5037 1351.5810219854 0.9555 34980 912.4747474015 0.9969 11323 1171.2533670906 0.9926 5176 1484.5508410009 0.9403 16199 1055.2162531742 0.9876 15307 1551.0172476581 0.9936
590 9830 1038.8773025198 0.9899 5081 1351.5810219854 0.9555 35274 912.4747474015 0.9969 11410 1171.2533670906 0.9926 5223 1484.5508410009 0.9403 16336 1055.2162531742 0.9876 15440 1551.0172476581 0.9936
595 9919 1038.8773025198 0.9899 5130 1351.5810219854 0.9555 35580 912.4747474015 0.9969 11495 1171.2533670906 0.9926 5272 1484.5508410009 0.9403 16464 1055.2162531742 0.9876 15572 1551.0172476581 0.9936
600 10012 1038.8773025198 0.9899 5174 1351.5810219854 0.9555 35873 912.4747474015 0.9969 11592 1171.2533670906 0.9926 5320 1484.5508410009 0.9403 16569 1055.2162531742 0.9876 15709 1551.0172476581 0.9936
605 10104 1038.8773025198 0.9899 5221 1351.5810219854 0.9555 36169 912.4747474015 0.9969 11691 1171.2533670906 0.9926 5368 1484.5508410009 0.9403 16689 1055.2162531742 0.9876 15841 1551.0172476581 0.9936
610 10196 1038.8773025198 0.9899 5267 1351.5810219854 0.9555 36475 912.4747474015 0.9969 11790 1171.2533670906 0.9926 5416 1484.5508410009 0.9403 16825 1055.2162531742 0.9876 15975 1551.0172476581 0.9936
615 10288 1038.8773025198 0.9899 5314 1351.5810219854 0.9555 36772 912.4747474015 0.9969 11892 1171.2533670906 0.9926 5463 1484.5508410009 0.9403 16954 1055.2162531742 0.9876 16110 1551.0172476581 0.9936
